space_time_id,pop,rwi,error,wealth_usd,wealth_cfa,usd_to_cfa
2020_1_27_3.3485_15.21,4.746823797576522,-0.819,0.28,996,2,0.0016
2020_1_27_3.3485_15.21,4.802231708367351,-0.819,0.28,1008,2,0.0016
2020_1_27_3.3485_15.21,4.826527820603486,-0.819,0.28,1013,2,0.0016
2020_1_27_3.3485_15.21,3.140028536906282,-0.819,0.28,659,1,0.0016
2020_1_27_3.3485_15.21,3.445997703378427,-0.45,0.28,1088,2,0.0016
2020_1_27_3.3485_15.21,4.418838157445236,-0.45,0.28,1396,2,0.0016
2020_1_27_3.3485_15.21,4.399978925219388,-0.45,0.28,1390,2,0.0016
2020_1_27_3.3485_15.21,4.469038865995172,-0.45,0.28,1412,2,0.0016
2020_1_27_3.3485_15.21,4.405257077835844,-0.45,0.28,1392,2,0.0016
2020_1_27_3.3485_15.21,4.381166470046746,-0.45,0.28,1384,2,0.0016
2020_1_27_3.3485_15.21,4.39046064532782,-0.45,0.28,1387,2,0.0016
2020_1_27_3.3485_15.21,4.442428676007749,-0.45,0.28,1403,2,0.0016
2020_1_27_3.3485_15.21,4.459299032968759,-0.45,0.28,1409,2,0.0016
2020_1_27_3.3485_15.21,4.615034727615725,-0.45,0.28,1458,2,0.0016
2020_1_27_3.3485_15.21,4.7861222259696,-0.45,0.28,1512,2,0.0016
2020_1_27_3.3485_15.21,5.006734291828229,-0.45,0.28,1582,3,0.0016
2020_1_27_3.3485_15.21,5.161536571635884,-0.45,0.28,1631,3,0.0016
2020_1_27_3.3485_15.21,5.354827011046656,-0.45,0.28,1692,3,0.0016
2020_1_27_3.3485_15.21,5.461785720553963,-0.819,0.28,1146,2,0.0016
2020_1_27_3.3485_15.21,5.457175204064467,-0.819,0.28,1146,2,0.0016
2020_1_27_3.3485_15.21,5.341621848849551,-0.819,0.28,1121,2,0.0016
2020_1_27_3.3485_15.21,5.220246876705585,-0.819,0.28,1096,2,0.0016
2020_1_27_3.3485_15.21,5.082465916168553,-0.819,0.28,1067,2,0.0016
2020_1_27_3.3485_15.21,5.132514386671662,-0.819,0.28,1077,2,0.0016
2020_1_27_3.3485_15.21,5.195950024635831,-0.819,0.28,1091,2,0.0016
2020_1_27_3.3485_15.21,4.243123571962144,-0.819,0.28,891,1,0.0016
2020_1_27_3.3485_15.21,3.282993574417684,-0.723,0.28,689,1,0.0016
2020_1_27_3.3485_15.21,4.393199028379335,-0.723,0.28,922,1,0.0016
2020_1_27_3.3485_15.21,4.429748322368085,-0.723,0.28,930,1,0.0016
2020_1_27_3.3485_15.21,4.395232474067981,-0.45,0.28,1388,2,0.0016
2020_1_27_3.3485_15.21,4.392678122697837,-0.45,0.28,1388,2,0.0016
2020_1_27_3.3485_15.21,4.394228933326481,-0.45,0.28,1388,2,0.0016
2020_1_27_3.3485_15.21,4.350728418786605,-0.45,0.28,1374,2,0.0016
2020_1_27_3.3485_15.21,4.427122107275074,-0.45,0.28,1398,2,0.0016
2020_1_27_3.3485_15.21,4.468283436383449,-0.45,0.28,1411,2,0.0016
2020_1_27_3.3485_15.21,4.618091232861923,-0.45,0.28,1459,2,0.0016
2020_1_27_3.3485_15.21,4.787281398212852,-0.45,0.28,1512,2,0.0016
2020_1_27_3.3485_15.21,4.930195380072761,-0.45,0.28,1557,2,0.0016
2020_1_27_3.3485_15.21,5.180810970181214,-0.45,0.28,1637,3,0.0016
2020_1_27_3.3485_15.21,5.204105872256879,-0.45,0.28,1644,3,0.0016
2020_1_27_3.3485_15.21,5.231010544399685,-0.819,0.28,1098,2,0.0016
2020_1_27_3.3485_15.21,5.229372987028702,-0.819,0.28,1098,2,0.0016
2020_1_27_3.3485_15.21,5.141178339786791,-0.819,0.28,1079,2,0.0016
2020_1_27_3.3485_15.21,5.141087340753129,-0.819,0.28,1079,2,0.0016
2020_1_27_3.3485_15.21,5.058696220647132,-0.819,0.28,1062,2,0.0016
2020_1_27_3.3485_15.21,5.130423444687303,-0.819,0.28,1077,2,0.0016
2020_1_27_3.3485_15.21,5.200948545983956,-0.819,0.28,1092,2,0.0016
2020_1_27_3.3485_15.21,4.251412590986577,-0.819,0.28,892,1,0.0016
2020_1_27_3.3485_15.21,2.747884746173504,-0.723,0.28,577,1,0.0016
2020_1_27_3.3485_15.21,4.373230949707013,-0.723,0.28,918,1,0.0016
2020_1_27_3.3485_15.21,4.464221709940944,-0.723,0.28,937,1,0.0016
2020_1_27_3.3485_15.21,4.420949977677765,-0.723,0.28,928,1,0.0016
2020_1_27_3.3485_15.21,4.400035059043784,-0.723,0.28,924,1,0.0016
2020_1_27_3.3485_15.21,4.418704431388958,-0.723,0.28,927,1,0.0016
2020_1_27_3.3485_15.21,4.383583168973683,-0.45,0.28,1385,2,0.0016
2020_1_27_3.3485_15.21,4.423520386183219,-0.45,0.28,1397,2,0.0016
2020_1_27_3.3485_15.21,4.546205622704794,-0.45,0.28,1436,2,0.0016
2020_1_27_3.3485_15.21,4.692601974110132,-0.45,0.28,1482,2,0.0016
2020_1_27_3.3485_15.21,4.846829460906958,-0.569,0.28,1531,2,0.0016
2020_1_27_3.3485_15.21,4.887530784664989,-0.569,0.28,1544,2,0.0016
2020_1_27_3.3485_15.21,4.898649661754105,-0.569,0.28,1547,2,0.0016
2020_1_27_3.3485_15.21,5.037232311472923,-0.569,0.28,1591,3,0.0016
2020_1_27_3.3485_15.21,5.060961285275267,-0.819,0.28,1062,2,0.0016
2020_1_27_3.3485_15.21,5.064113384241168,-0.819,0.28,1063,2,0.0016
2020_1_27_3.3485_15.21,5.071720007524723,-0.819,0.28,1065,2,0.0016
2020_1_27_3.3485_15.21,4.911492349608216,-0.819,0.28,1031,2,0.0016
2020_1_27_3.3485_15.21,4.91841820795961,-0.819,0.28,1032,2,0.0016
2020_1_27_3.3485_15.21,5.037899894823631,-0.819,0.28,1057,2,0.0016
2020_1_27_3.3485_15.21,5.179377815265251,-0.819,0.28,1087,2,0.0016
2020_1_27_3.3485_15.21,3.318484184672611,-0.819,0.28,696,1,0.0016
2020_1_27_3.3485_15.21,1.778121398492342,-0.723,0.28,373,1,0.0016
2020_1_27_3.3485_15.21,4.385779668716303,-0.723,0.28,921,1,0.0016
2020_1_27_3.3485_15.21,4.422192563750119,-0.723,0.28,928,1,0.0016
2020_1_27_3.3485_15.21,4.437483020303137,-0.723,0.28,931,1,0.0016
2020_1_27_3.3485_15.21,4.391103116786358,-0.723,0.28,922,1,0.0016
2020_1_27_3.3485_15.21,4.417368720430772,-0.723,0.28,927,1,0.0016
2020_1_27_3.3485_15.21,4.374276003577697,-0.723,0.28,918,1,0.0016
2020_1_27_3.3485_15.21,4.454290999713101,-0.723,0.28,935,1,0.0016
2020_1_27_3.3485_15.21,4.471968503987266,-0.569,0.28,1413,2,0.0016
2020_1_27_3.3485_15.21,4.663613059704491,-0.569,0.28,1473,2,0.0016
2020_1_27_3.3485_15.21,4.832818771572076,-0.569,0.28,1527,2,0.0016
2020_1_27_3.3485_15.21,4.80038868309385,-0.569,0.28,1516,2,0.0016
2020_1_27_3.3485_15.21,4.783189523794332,-0.569,0.28,1511,2,0.0016
2020_1_27_3.3485_15.21,4.775324682024118,-0.569,0.28,1509,2,0.0016
2020_1_27_3.3485_15.21,4.765178666222189,-0.569,0.28,1505,2,0.0016
2020_1_27_3.3485_15.21,4.835770478960743,-0.819,0.28,1015,2,0.0016
2020_1_27_3.3485_15.21,4.904755902976559,-0.819,0.28,1029,2,0.0016
2020_1_27_3.3485_15.21,4.889404218266242,-0.819,0.28,1026,2,0.0016
2020_1_27_3.3485_15.21,4.912082022005876,-0.819,0.28,1031,2,0.0016
2020_1_27_3.3485_15.21,5.042490342291666,-0.819,0.28,1058,2,0.0016
2020_1_27_3.3485_15.21,5.145057709484552,-0.819,0.28,1080,2,0.0016
2020_1_27_3.3485_15.21,1.826844161608648,-0.819,0.28,383,1,0.0016
2020_1_27_3.3485_15.21,0.395864299763609,-0.723,0.28,83,0,0.0016
2020_1_27_3.3485_15.21,4.26501449069877,-0.723,0.28,895,1,0.0016
2020_1_27_3.3485_15.21,4.44065956161228,-0.723,0.28,932,1,0.0016
2020_1_27_3.3485_15.21,4.386242208842073,-0.723,0.28,921,1,0.0016
2020_1_27_3.3485_15.21,4.487083553868451,-0.723,0.28,942,2,0.0016
2020_1_27_3.3485_15.21,4.458250482066034,-0.723,0.28,936,1,0.0016
2020_1_27_3.3485_15.21,4.392909862011327,-0.723,0.28,922,1,0.0016
2020_1_27_3.3485_15.21,4.413809523503557,-0.569,0.28,1394,2,0.0016
2020_1_27_3.3485_15.21,4.535124926092406,-0.569,0.28,1433,2,0.0016
2020_1_27_3.3485_15.21,4.681136411238477,-0.569,0.28,1479,2,0.0016
2020_1_27_3.3485_15.21,4.833496665490762,-0.569,0.28,1527,2,0.0016
2020_1_27_3.3485_15.21,4.845552608968069,-0.569,0.28,1531,2,0.0016
2020_1_27_3.3485_15.21,4.789278075415242,-0.569,0.28,1513,2,0.0016
2020_1_27_3.3485_15.21,4.784294980455763,-0.569,0.28,1511,2,0.0016
2020_1_27_3.3485_15.21,4.808669202699574,-0.569,0.28,1519,2,0.0016
2020_1_27_3.3485_15.21,5.028718764425898,-0.819,0.28,1056,2,0.0016
2020_1_27_3.3485_15.21,5.142488094546758,-0.819,0.28,1079,2,0.0016
2020_1_27_3.3485_15.21,5.156199258900038,-0.819,0.28,1082,2,0.0016
2020_1_27_3.3485_15.21,5.12179336921238,-0.819,0.28,1075,2,0.0016
2020_1_27_3.3485_15.21,5.005363695647878,-0.819,0.28,1051,2,0.0016
2020_1_27_3.3485_15.21,4.769576177456141,-0.819,0.28,1001,2,0.0016
2020_1_27_3.3485_15.21,0.275983732244192,-0.819,0.28,57,0,0.0016
2020_1_27_3.3485_15.21,2.638452432734289,-0.723,0.28,554,1,0.0016
2020_1_27_3.3485_15.21,4.468300191611303,-0.723,0.28,938,2,0.0016
2020_1_27_3.3485_15.21,4.464838097615787,-0.723,0.28,937,2,0.0016
2020_1_27_3.3485_15.21,4.492570138022222,-0.723,0.28,943,2,0.0016
2020_1_27_3.3485_15.21,4.47451776039235,-0.723,0.28,939,2,0.0016
2020_1_27_3.3485_15.21,4.477854006442073,-0.723,0.28,940,2,0.0016
2020_1_27_3.3485_15.21,4.458793569760204,-0.569,0.28,1408,2,0.0016
2020_1_27_3.3485_15.21,4.525931748192707,-0.569,0.28,1430,2,0.0016
2020_1_27_3.3485_15.21,4.665904000090478,-0.569,0.28,1474,2,0.0016
2020_1_27_3.3485_15.21,4.798220785394128,-0.569,0.28,1516,2,0.0016
2020_1_27_3.3485_15.21,4.884403669515577,-0.569,0.28,1543,2,0.0016
2020_1_27_3.3485_15.21,4.784261442137254,-0.569,0.28,1511,2,0.0016
2020_1_27_3.3485_15.21,4.808420421270742,-0.569,0.28,1519,2,0.0016
2020_1_27_3.3485_15.21,4.993370558930937,-0.569,0.28,1577,3,0.0016
2020_1_27_3.3485_15.21,5.090336826326211,-0.569,0.28,1608,3,0.0016
2020_1_27_3.3485_15.21,5.177327093045537,-0.819,0.28,1087,2,0.0016
2020_1_27_3.3485_15.21,5.260651188019362,-0.819,0.28,1104,2,0.0016
2020_1_27_3.3485_15.21,5.299127921959881,-0.819,0.28,1112,2,0.0016
2020_1_27_3.3485_15.21,5.178745433407254,-0.819,0.28,1087,2,0.0016
2020_1_27_3.3485_15.21,2.713327376408788,-0.819,0.28,569,1,0.0016
2020_1_27_3.3485_15.21,0.365291094010179,-0.723,0.28,76,0,0.0016
2020_1_27_3.3485_15.21,4.078313242803093,-0.723,0.28,856,1,0.0016
2020_1_27_3.3485_15.21,4.492520568627481,-0.723,0.28,943,2,0.0016
2020_1_27_3.3485_15.21,4.480854158710372,-0.723,0.28,940,2,0.0016
2020_1_27_3.3485_15.21,4.480597796143852,-0.723,0.28,940,2,0.0016
2020_1_27_3.3485_15.21,4.47215568755736,-0.569,0.28,1413,2,0.0016
2020_1_27_3.3485_15.21,4.508811283077474,-0.569,0.28,1424,2,0.0016
2020_1_27_3.3485_15.21,4.62681288910608,-0.569,0.28,1462,2,0.0016
2020_1_27_3.3485_15.21,4.824842980613398,-0.569,0.28,1524,2,0.0016
2020_1_27_3.3485_15.21,4.931367791491678,-0.569,0.28,1558,2,0.0016
2020_1_27_3.3485_15.21,4.926169966061063,-0.569,0.28,1556,2,0.0016
2020_1_27_3.3485_15.21,4.814230080545936,-0.569,0.28,1521,2,0.0016
2020_1_27_3.3485_15.21,4.919918630780198,-0.569,0.28,1554,2,0.0016
2020_1_27_3.3485_15.21,5.031077099386211,-0.569,0.28,1589,3,0.0016
2020_1_27_3.3485_15.21,5.167908812249522,-0.569,0.28,1633,3,0.0016
2020_1_27_3.3485_15.21,5.300914643299247,-0.819,0.28,1113,2,0.0016
2020_1_27_3.3485_15.21,5.416525232623481,-0.819,0.28,1137,2,0.0016
2020_1_27_3.3485_15.21,5.464486289771543,-0.819,0.28,1147,2,0.0016
2020_1_27_3.3485_15.21,4.544715015998467,-0.819,0.28,954,2,0.0016
2020_1_27_3.3485_15.21,0.278250866162054,-0.819,0.28,58,0,0.0016
2020_1_27_3.3485_15.21,1.084111656879531,-0.723,0.28,227,0,0.0016
2020_1_27_3.3485_15.21,4.405907726601051,-0.723,0.28,925,1,0.0016
2020_1_27_3.3485_15.21,4.641530491369974,-0.723,0.28,974,2,0.0016
2020_1_27_3.3485_15.21,4.629159678120859,-0.723,0.28,972,2,0.0016
2020_1_27_3.3485_15.21,4.534427026529163,-0.569,0.28,1432,2,0.0016
2020_1_27_3.3485_15.21,4.561244980457556,-0.569,0.28,1441,2,0.0016
2020_1_27_3.3485_15.21,4.640463844047343,-0.569,0.28,1466,2,0.0016
2020_1_27_3.3485_15.21,4.872302126622867,-0.569,0.28,1539,2,0.0016
2020_1_27_3.3485_15.21,5.01843536059439,-0.569,0.28,1585,3,0.0016
2020_1_27_3.3485_15.21,5.028036461883802,-0.569,0.28,1588,3,0.0016
2020_1_27_3.3485_15.21,4.912060565945907,-0.569,0.28,1552,2,0.0016
2020_1_27_3.3485_15.21,5.070047656949967,-0.569,0.28,1602,3,0.0016
2020_1_27_3.3485_15.21,5.215020715336856,-0.569,0.28,1647,3,0.0016
2020_1_27_3.3485_15.21,5.291096604173263,-0.569,0.28,1671,3,0.0016
2020_1_27_3.3485_15.21,5.962224382544229,-0.569,0.28,1884,3,0.0016
2020_1_27_3.3485_15.21,6.173601232023487,-0.819,0.28,1296,2,0.0016
2020_1_27_3.3485_15.21,5.943320396757798,-0.819,0.28,1248,2,0.0016
2020_1_27_3.3485_15.21,1.072490001151565,-0.819,0.28,225,0,0.0016
2020_1_27_3.3485_15.21,1.212925142863228,-0.185,0.28,503,1,0.0016
2020_1_27_3.3485_15.21,4.3257808003591,-0.185,0.28,1795,3,0.0016
2020_1_27_3.3485_15.21,4.685754462395968,-0.569,0.28,1480,2,0.0016
2020_1_27_3.3485_15.21,4.63646573357019,-0.569,0.28,1465,2,0.0016
2020_1_27_3.3485_15.21,4.636743331527146,-0.569,0.28,1465,2,0.0016
2020_1_27_3.3485_15.21,4.674571473336995,-0.569,0.28,1477,2,0.0016
2020_1_27_3.3485_15.21,4.877373997918422,-0.569,0.28,1541,2,0.0016
2020_1_27_3.3485_15.21,5.000911040328289,-0.569,0.28,1580,3,0.0016
2020_1_27_3.3485_15.21,5.038205666922554,-0.569,0.28,1592,3,0.0016
2020_1_27_3.3485_15.21,4.937070312016494,-0.569,0.28,1560,2,0.0016
2020_1_27_3.3485_15.21,5.07341512050075,-0.569,0.28,1603,3,0.0016
2020_1_27_3.3485_15.21,5.178756530822962,-0.569,0.28,1636,3,0.0016
2020_1_27_3.3485_15.21,5.315977919686795,-0.569,0.28,1679,3,0.0016
2020_1_27_3.3485_15.21,5.871313270246177,-0.851,0.281,1232,2,0.0016
2020_1_27_3.3485_15.21,5.785761481635531,-0.851,0.281,1215,2,0.0016
2020_1_27_3.3485_15.21,1.402386259959151,-0.851,0.281,294,0,0.0016
2020_1_27_3.3485_15.21,0.554251560559981,-0.185,0.28,230,0,0.0016
2020_1_27_3.3485_15.21,3.243468003340725,-0.185,0.28,1346,2,0.0016
2020_1_27_3.3485_15.21,4.616091050224675,-0.569,0.28,1458,2,0.0016
2020_1_27_3.3485_15.21,4.649913934568747,-0.569,0.28,1469,2,0.0016
2020_1_27_3.3485_15.21,4.678802540263847,-0.569,0.28,1478,2,0.0016
2020_1_27_3.3485_15.21,4.906573539920728,-0.569,0.28,1550,2,0.0016
2020_1_27_3.3485_15.21,5.017348619668221,-0.569,0.28,1585,3,0.0016
2020_1_27_3.3485_15.21,5.065745684890985,-0.569,0.28,1600,3,0.0016
2020_1_27_3.3485_15.21,5.09020735130466,-0.569,0.28,1608,3,0.0016
2020_1_27_3.3485_15.21,5.076410468134096,-0.569,0.28,1604,3,0.0016
2020_1_27_3.3485_15.21,5.166278525820129,-0.569,0.28,1632,3,0.0016
2020_1_27_3.3485_15.21,5.254644413211754,-0.851,0.281,1103,2,0.0016
2020_1_27_3.3485_15.21,3.582201195961101,-0.851,0.281,752,1,0.0016
2020_1_27_3.3485_15.21,0.58724885734039,-0.851,0.281,123,0,0.0016
2020_1_27_3.3485_15.21,0.954460761817768,-0.569,0.28,301,0,0.0016
2020_1_27_3.3485_15.21,2.723717855331734,-0.569,0.28,860,1,0.0016
2020_1_27_3.3485_15.21,4.209281554834411,-0.569,0.28,1330,2,0.0016
2020_1_27_3.3485_15.21,5.164412331794927,-0.569,0.28,1631,3,0.0016
2020_1_27_3.3485_15.21,5.267689008531635,-0.569,0.28,1664,3,0.0016
2020_1_27_3.3485_15.21,5.265564892390654,-0.569,0.28,1663,3,0.0016
2020_1_27_3.3485_15.21,5.095224351483301,-0.569,0.28,1610,3,0.0016
2020_1_27_3.3485_15.21,4.274462884175394,-0.569,0.28,1350,2,0.0016
2020_1_27_3.3485_15.21,2.941651780398347,-0.851,0.281,617,1,0.0016
2020_1_27_3.3485_15.21,0.943687730977386,-0.851,0.281,198,0,0.0016
2020_1_27_3.3485_15.21,0.251208252618743,-0.569,0.28,79,0,0.0016
2020_1_27_3.3485_15.21,0.726542241796486,-0.569,0.28,229,0,0.0016
2020_1_27_3.3485_15.21,0.710702145727069,-0.569,0.28,224,0,0.0016
2020_1_27_3.3485_15.21,0.217900231611554,-0.569,0.28,68,0,0.0016
2022_1_20_5.0403_15.4454,0.154112255737436,-0.663,0.269,32,0,0.0016
2022_1_20_5.0403_15.4454,1.89005762876377,-0.76,0.268,396,1,0.0016
2022_1_20_5.0403_15.4454,4.411870524855527,-0.76,0.268,926,1,0.0016
2022_1_20_5.0403_15.4454,6.366153717443916,-0.76,0.268,1336,2,0.0016
2022_1_20_5.0403_15.4454,7.759962746702223,-0.979,0.268,1629,3,0.0016
2022_1_20_5.0403_15.4454,9.22780026917915,-0.979,0.268,1937,3,0.0016
2022_1_20_5.0403_15.4454,10.797145834985326,-0.175,0.269,4480,7,0.0016
2022_1_20_5.0403_15.4454,8.732730729906423,-0.175,0.269,3624,6,0.0016
2022_1_20_5.0403_15.4454,3.992205322937197,-0.175,0.269,1656,3,0.0016
2022_1_20_5.0403_15.4454,0.263832075356554,-0.637,0.269,55,0,0.0016
2022_1_20_5.0403_15.4454,0.094834422992111,-0.663,0.269,19,0,0.0016
2022_1_20_5.0403_15.4454,2.587175490688243,-0.663,0.269,543,1,0.0016
2022_1_20_5.0403_15.4454,5.188434007680908,-0.663,0.269,1089,2,0.0016
2022_1_20_5.0403_15.4454,6.322388360164183,-0.76,0.268,1327,2,0.0016
2022_1_20_5.0403_15.4454,7.898082241444264,-0.76,0.268,1658,3,0.0016
2022_1_20_5.0403_15.4454,8.701967858699708,-0.76,0.268,1827,3,0.0016
2022_1_20_5.0403_15.4454,10.358661092054716,-0.979,0.268,2175,3,0.0016
2022_1_20_5.0403_15.4454,12.321717941177628,-0.979,0.268,2587,4,0.0016
2022_1_20_5.0403_15.4454,14.814096048451372,-0.979,0.268,3110,5,0.0016
2022_1_20_5.0403_15.4454,14.973128105284385,-0.66,0.268,3144,5,0.0016
2022_1_20_5.0403_15.4454,12.67195011951644,-0.66,0.268,2661,4,0.0016
2022_1_20_5.0403_15.4454,10.53216220016178,-0.917,0.268,2211,4,0.0016
2022_1_20_5.0403_15.4454,4.752530760217669,-0.917,0.268,998,2,0.0016
2022_1_20_5.0403_15.4454,0.111276125729077,-0.917,0.268,23,0,0.0016
2022_1_20_5.0403_15.4454,0.665225012638895,-0.663,0.269,139,0,0.0016
2022_1_20_5.0403_15.4454,5.083744366061138,-0.663,0.269,1067,2,0.0016
2022_1_20_5.0403_15.4454,5.777765047551692,-0.663,0.269,1213,2,0.0016
2022_1_20_5.0403_15.4454,5.81272033215506,-0.663,0.269,1220,2,0.0016
2022_1_20_5.0403_15.4454,6.503178975462765,-0.76,0.268,1365,2,0.0016
2022_1_20_5.0403_15.4454,8.335695355421363,-0.76,0.268,1750,3,0.0016
2022_1_20_5.0403_15.4454,10.16606157783074,-0.76,0.268,2134,3,0.0016
2022_1_20_5.0403_15.4454,11.622773089165925,-0.979,0.268,2440,4,0.0016
2022_1_20_5.0403_15.4454,12.619767374193238,-0.979,0.268,2650,4,0.0016
2022_1_20_5.0403_15.4454,14.622161531431816,-0.979,0.268,3070,5,0.0016
2022_1_20_5.0403_15.4454,14.750058643024753,-0.66,0.268,3097,5,0.0016
2022_1_20_5.0403_15.4454,14.085040336781518,-0.66,0.268,2957,5,0.0016
2022_1_20_5.0403_15.4454,13.240366977128,-0.917,0.268,2780,4,0.0016
2022_1_20_5.0403_15.4454,11.92830413162582,-0.917,0.268,2504,4,0.0016
2022_1_20_5.0403_15.4454,8.919571824203956,-0.917,0.268,1873,3,0.0016
2022_1_20_5.0403_15.4454,0.977054808529343,-0.617,0.268,205,0,0.0016
2022_1_20_5.0403_15.4454,0.726792186180467,-0.599,0.284,229,0,0.0016
2022_1_20_5.0403_15.4454,6.140037048796695,-0.663,0.269,1289,2,0.0016
2022_1_20_5.0403_15.4454,6.262008533187473,-0.663,0.269,1315,2,0.0016
2022_1_20_5.0403_15.4454,6.044798580400631,-0.663,0.269,1269,2,0.0016
2022_1_20_5.0403_15.4454,6.00301975412048,-0.663,0.269,1260,2,0.0016
2022_1_20_5.0403_15.4454,6.642343661732825,-0.76,0.268,1394,2,0.0016
2022_1_20_5.0403_15.4454,9.476226798727708,-0.76,0.268,1990,3,0.0016
2022_1_20_5.0403_15.4454,11.479920723498784,-0.76,0.268,2410,4,0.0016
2022_1_20_5.0403_15.4454,11.910519132704216,-0.979,0.268,2501,4,0.0016
2022_1_20_5.0403_15.4454,12.958673739498725,-0.979,0.268,2721,4,0.0016
2022_1_20_5.0403_15.4454,14.38394028495438,-0.979,0.268,3020,5,0.0016
2022_1_20_5.0403_15.4454,14.713578626783764,-0.66,0.268,3089,5,0.0016
2022_1_20_5.0403_15.4454,14.851084361444556,-0.66,0.268,3118,5,0.0016
2022_1_20_5.0403_15.4454,14.782060659293457,-0.917,0.268,3104,5,0.0016
2022_1_20_5.0403_15.4454,13.106730960337398,-0.917,0.268,2752,4,0.0016
2022_1_20_5.0403_15.4454,12.796666821982534,-0.917,0.268,2687,4,0.0016
2022_1_20_5.0403_15.4454,11.035171997463047,-0.617,0.268,2317,4,0.0016
2022_1_20_5.0403_15.4454,1.071718593605461,-0.617,0.268,225,0,0.0016
2022_1_20_5.0403_15.4454,0.126320816735315,-0.599,0.284,39,0,0.0016
2022_1_20_5.0403_15.4454,5.73855828346747,-0.599,0.284,1813,3,0.0016
2022_1_20_5.0403_15.4454,6.512265090785456,-0.663,0.269,1367,2,0.0016
2022_1_20_5.0403_15.4454,6.062320991959975,-0.663,0.269,1273,2,0.0016
2022_1_20_5.0403_15.4454,6.085678701512847,-0.663,0.269,1277,2,0.0016
2022_1_20_5.0403_15.4454,6.197948833584713,-0.663,0.269,1301,2,0.0016
2022_1_20_5.0403_15.4454,7.407727702313488,0.042,0.269,3074,5,0.0016
2022_1_20_5.0403_15.4454,10.83958258802962,0.042,0.269,4498,7,0.0016
2022_1_20_5.0403_15.4454,11.6185496185265,0.042,0.269,4821,8,0.0016
2022_1_20_5.0403_15.4454,11.837100245953527,-0.357,0.269,3740,6,0.0016
2022_1_20_5.0403_15.4454,13.078174604555294,-0.357,0.269,4132,7,0.0016
2022_1_20_5.0403_15.4454,14.282146089132985,-0.357,0.269,4513,7,0.0016
2022_1_20_5.0403_15.4454,13.010285525852137,-0.66,0.268,2732,4,0.0016
2022_1_20_5.0403_15.4454,11.451939267480704,-0.66,0.268,2404,4,0.0016
2022_1_20_5.0403_15.4454,14.80365327387811,-0.68,0.269,3108,5,0.0016
2022_1_20_5.0403_15.4454,14.677604337262691,-0.68,0.269,3082,5,0.0016
2022_1_20_5.0403_15.4454,14.744155477776424,-0.68,0.269,3096,5,0.0016
2022_1_20_5.0403_15.4454,13.922405084579305,-0.578,0.268,4399,7,0.0016
2022_1_20_5.0403_15.4454,8.855248800951435,-0.578,0.268,2798,4,0.0016
2022_1_20_5.0403_15.4454,0.123778514386543,-0.578,0.268,39,0,0.0016
2022_1_20_5.0403_15.4454,3.372433912088689,-0.599,0.284,1065,2,0.0016
2022_1_20_5.0403_15.4454,6.866079479777211,-0.599,0.284,2169,3,0.0016
2022_1_20_5.0403_15.4454,6.125328480136607,-0.683,0.268,1286,2,0.0016
2022_1_20_5.0403_15.4454,6.097868639997889,-0.663,0.269,1280,2,0.0016
2022_1_20_5.0403_15.4454,6.158645289694737,-0.663,0.269,1293,2,0.0016
2022_1_20_5.0403_15.4454,6.593847711344205,0.042,0.269,2736,4,0.0016
2022_1_20_5.0403_15.4454,8.294017992725703,0.042,0.269,3442,6,0.0016
2022_1_20_5.0403_15.4454,11.130106083910617,0.042,0.269,4618,7,0.0016
2022_1_20_5.0403_15.4454,11.934592663130976,0.042,0.269,4952,8,0.0016
2022_1_20_5.0403_15.4454,12.014122260142631,-0.357,0.269,3796,6,0.0016
2022_1_20_5.0403_15.4454,13.826847270596256,-0.357,0.269,4369,7,0.0016
2022_1_20_5.0403_15.4454,13.564593853411772,-0.357,0.269,4286,7,0.0016
2022_1_20_5.0403_15.4454,0.743464026227049,-0.357,0.269,234,0,0.0016
2022_1_20_5.0403_15.4454,6.581069681870495,-0.68,0.269,1382,2,0.0016
2022_1_20_5.0403_15.4454,15.31797760812728,-0.68,0.269,3216,5,0.0016
2022_1_20_5.0403_15.4454,15.458229777402432,-0.68,0.269,3246,5,0.0016
2022_1_20_5.0403_15.4454,15.451823943306325,-0.68,0.269,3244,5,0.0016
2022_1_20_5.0403_15.4454,14.298383767185678,-0.578,0.268,4518,7,0.0016
2022_1_20_5.0403_15.4454,12.182857482753294,-0.578,0.268,3849,6,0.0016
2022_1_20_5.0403_15.4454,4.893950084936353,-0.578,0.268,1546,2,0.0016
2022_1_20_5.0403_15.4454,0.227138106263157,-0.599,0.284,71,0,0.0016
2022_1_20_5.0403_15.4454,6.476572449161056,-0.599,0.284,2046,3,0.0016
2022_1_20_5.0403_15.4454,6.215908974582527,-0.683,0.268,1305,2,0.0016
2022_1_20_5.0403_15.4454,6.168007239155143,-0.683,0.268,1295,2,0.0016
2022_1_20_5.0403_15.4454,6.13345144727436,-0.683,0.268,1288,2,0.0016
2022_1_20_5.0403_15.4454,6.332841393780316,-0.524,0.268,2001,3,0.0016
2022_1_20_5.0403_15.4454,7.733679640773333,-0.524,0.268,2443,4,0.0016
2022_1_20_5.0403_15.4454,8.895610425278575,0.042,0.269,3691,6,0.0016
2022_1_20_5.0403_15.4454,10.037156967138722,0.042,0.269,4165,7,0.0016
2022_1_20_5.0403_15.4454,12.036639383060706,0.042,0.269,4995,8,0.0016
