space_time_id,pop,rwi,error,lon_tile,lat_tile
2022_2_17_1.5666_13.6046,18.03358052148769,-1.116,0.271,171942.2311359094,1533567.2443764003
2022_2_17_1.5666_13.6046,19.11057803936339,-0.724,0.271,172869.893555476,1533567.2443764003
2022_2_17_1.5666_13.6046,18.960434283467613,-0.724,0.271,173797.55597504263,1533567.2443764003
2022_2_17_1.5666_13.6046,15.415254958644828,-0.724,0.271,174725.21839460928,1533567.2443764003
2022_2_17_1.5666_13.6046,13.840269052183931,-0.724,0.271,175652.8808141759,1533567.2443764003
2022_2_17_1.5666_13.6046,12.739495507447197,-0.087,0.270,176580.54323374253,1533567.2443764003
2022_2_17_1.5666_13.6046,13.222026480492875,-0.087,0.270,177508.20565330918,1533567.2443764003
2022_2_17_1.5666_13.6046,13.619143472619827,-0.087,0.270,178435.86807287578,1533567.2443764003
2022_2_17_1.5666_13.6046,12.355635932635478,-0.172,0.324,179363.53049244243,1533567.2443764003
2022_2_17_1.5666_13.6046,14.60007834255289,-0.172,0.324,180291.19291200905,1533567.2443764003
2022_2_17_1.5666_13.6046,19.899403659462703,-0.302,0.270,181218.85533157567,1533567.2443764003
2022_2_17_1.5666_13.6046,21.28970963830531,-0.302,0.270,182146.51775114232,1533567.2443764003
2022_2_17_1.5666_13.6046,13.81692012185894,-0.302,0.270,182972.34870234242,1533347.9355504932
2022_2_17_1.5666_13.6046,51.43198438923132,-0.729,0.271,167303.91903807622,1532612.6543605507
2022_2_17_1.5666_13.6046,31.130404610816008,-0.729,0.271,168231.58145764287,1532612.6543605507
2022_2_17_1.5666_13.6046,24.34729197730877,-0.729,0.271,169159.2438772095,1532612.6543605507
2022_2_17_1.5666_13.6046,20.69255422243187,-1.116,0.271,170086.90629677614,1532612.6543605507
2022_2_17_1.5666_13.6046,16.922925721343017,-1.116,0.271,171014.56871634274,1532612.6543605507
2022_2_17_1.5666_13.6046,19.048268561883447,-0.420,0.312,171942.2311359094,1532612.6543605507
2022_2_17_1.5666_13.6046,20.090900859233635,-0.724,0.271,172869.893555476,1532612.6543605507
2022_2_17_1.5666_13.6046,17.711216798813716,-0.724,0.271,173797.55597504263,1532612.6543605507
2022_2_17_1.5666_13.6046,16.999515048155466,-0.724,0.271,174725.21839460928,1532612.6543605507
2022_2_17_1.5666_13.6046,16.25325976580777,-0.724,0.271,175652.8808141759,1532612.6543605507
2022_2_17_1.5666_13.6046,13.759450920005527,-0.724,0.271,176580.54323374253,1532612.6543605507
2022_2_17_1.5666_13.6046,12.608433898736166,-0.087,0.270,177508.20565330918,1532612.6543605507
2022_2_17_1.5666_13.6046,13.172996854472633,-0.172,0.324,178435.86807287578,1532612.6543605507
2022_2_17_1.5666_13.6046,13.935592352984813,-0.172,0.324,179363.53049244243,1532612.6543605507
2022_2_17_1.5666_13.6046,18.393955602880855,-0.172,0.324,180291.19291200905,1532612.6543605507
2022_2_17_1.5666_13.6046,24.037933319694023,-0.302,0.270,181218.85533157567,1532612.6543605507
2022_2_17_1.5666_13.6046,24.17712537658838,-0.302,0.270,182146.51775114232,1532612.6543605507
2022_2_17_1.5666_13.6046,23.994876834821586,-0.302,0.270,183074.18017070895,1532526.3467345596
2022_2_17_1.5666_13.6046,3.327591319363635,-0.880,0.269,183637.14875129238,1532427.0824439218
2022_2_17_1.5666_13.6046,107.4624962445811,-0.729,0.271,166376.2566185096,1531658.0980280493
2022_2_17_1.5666_13.6046,55.974604914220315,-0.729,0.271,167303.91903807622,1531658.0980280493
2022_2_17_1.5666_13.6046,36.78637708018288,-0.729,0.271,168231.58145764287,1531658.0980280493
2022_2_17_1.5666_13.6046,25.301943588883162,-0.729,0.271,169159.2438772095,1531658.0980280493
2022_2_17_1.5666_13.6046,19.284537888139635,-0.369,0.271,170086.90629677614,1531658.0980280493
2022_2_17_1.5666_13.6046,16.34088789891191,-0.369,0.271,171014.56871634274,1531658.0980280493
2022_2_17_1.5666_13.6046,17.543343177548582,-0.420,0.312,171942.2311359094,1531658.0980280493
2022_2_17_1.5666_13.6046,17.868891225011225,-0.420,0.312,172869.893555476,1531658.0980280493
2022_2_17_1.5666_13.6046,21.140977347287517,-0.724,0.271,173797.55597504263,1531658.0980280493
2022_2_17_1.5666_13.6046,20.181357709415032,-0.724,0.271,174725.21839460928,1531658.0980280493
2022_2_17_1.5666_13.6046,16.643324505921328,-0.724,0.271,175652.8808141759,1531658.0980280493
2022_2_17_1.5666_13.6046,15.937484833142655,-0.666,0.270,176580.54323374253,1531658.0980280493
2022_2_17_1.5666_13.6046,13.108715626129733,-0.666,0.270,177508.20565330918,1531658.0980280493
2022_2_17_1.5666_13.6046,12.988537486929765,-0.172,0.324,178435.86807287578,1531658.0980280493
2022_2_17_1.5666_13.6046,13.894119523424179,-0.172,0.324,179363.53049244243,1531658.0980280493
2022_2_17_1.5666_13.6046,17.201728253952787,-0.172,0.324,180291.19291200905,1531658.0980280493
2022_2_17_1.5666_13.6046,22.23491323222562,-0.302,0.270,181218.85533157567,1531658.0980280493
2022_2_17_1.5666_13.6046,23.81775640570023,-0.302,0.270,182146.51775114232,1531658.0980280493
2022_2_17_1.5666_13.6046,24.063388929346576,-0.302,0.270,183074.18017070895,1531658.0980280493
2022_2_17_1.5666_13.6046,11.871723843463608,-0.880,0.269,183788.71284346233,1531487.818920134
2022_2_17_1.5666_13.6046,94.26254067900466,-0.715,0.280,165448.59419894297,1530703.5753563296
2022_2_17_1.5666_13.6046,92.9370270587339,-0.715,0.280,166376.2566185096,1530703.5753563296
2022_2_17_1.5666_13.6046,54.86575026691947,-0.715,0.280,167303.91903807622,1530703.5753563296
2022_2_17_1.5666_13.6046,34.32398104318418,-0.715,0.280,168231.58145764287,1530703.5753563296
2022_2_17_1.5666_13.6046,23.194211745202598,-0.369,0.271,169159.2438772095,1530703.5753563296
2022_2_17_1.5666_13.6046,19.100276877231266,-0.369,0.271,170086.90629677614,1530703.5753563296
2022_2_17_1.5666_13.6046,16.678471104548567,-0.369,0.271,171014.56871634274,1530703.5753563296
2022_2_17_1.5666_13.6046,17.157180593056967,-0.420,0.312,171942.2311359094,1530703.5753563296
2022_2_17_1.5666_13.6046,18.86418673686016,-0.420,0.312,172869.893555476,1530703.5753563296
2022_2_17_1.5666_13.6046,25.75384189917818,-0.545,0.389,173797.55597504263,1530703.5753563296
2022_2_17_1.5666_13.6046,25.19733249217537,-0.545,0.389,174725.21839460928,1530703.5753563296
2022_2_17_1.5666_13.6046,17.17386503266078,-0.545,0.389,175652.8808141759,1530703.5753563296
2022_2_17_1.5666_13.6046,16.657968108618647,-0.666,0.270,176580.54323374253,1530703.5753563296
2022_2_17_1.5666_13.6046,16.15755483092504,-0.666,0.270,177508.20565330918,1530703.5753563296
2022_2_17_1.5666_13.6046,14.259710381426215,-0.666,0.270,178435.86807287578,1530703.5753563296
2022_2_17_1.5666_13.6046,16.397458460984627,-0.187,0.285,179363.53049244243,1530703.5753563296
2022_2_17_1.5666_13.6046,23.39029233256085,-0.187,0.285,180291.19291200905,1530703.5753563296
2022_2_17_1.5666_13.6046,27.222591070337355,-0.611,0.269,181218.85533157567,1530703.5753563296
2022_2_17_1.5666_13.6046,27.959091110644213,-0.611,0.269,182146.51775114232,1530703.5753563296
2022_2_17_1.5666_13.6046,26.16542349812667,-0.611,0.269,183074.18017070895,1530703.5753563296
2022_2_17_1.5666_13.6046,17.206306886873673,-0.505,0.285,183892.35298119654,1530534.5942204567
2022_2_17_1.5666_13.6046,46.52011481721903,-0.715,0.280,166376.2566185096,1529749.0863228259
2022_2_17_1.5666_13.6046,34.207861136587965,-0.715,0.280,167303.91903807622,1529749.0863228259
2022_2_17_1.5666_13.6046,26.780164371792466,-0.715,0.280,168231.58145764287,1529749.0863228259
2022_2_17_1.5666_13.6046,21.765494015384107,-0.369,0.271,169159.2438772095,1529749.0863228259
2022_2_17_1.5666_13.6046,18.260174359269126,-0.369,0.271,170086.90629677614,1529749.0863228259
2022_2_17_1.5666_13.6046,15.849149202465858,-0.369,0.271,171014.56871634274,1529749.0863228259
2022_2_17_1.5666_13.6046,16.940390315393827,-0.420,0.312,171942.2311359094,1529749.0863228259
2022_2_17_1.5666_13.6046,18.24314936583247,-0.420,0.312,172869.893555476,1529749.0863228259
2022_2_17_1.5666_13.6046,25.030965780124337,-0.545,0.389,173797.55597504263,1529749.0863228259
2022_2_17_1.5666_13.6046,23.90197447591625,-0.545,0.389,174725.21839460928,1529749.0863228259
2022_2_17_1.5666_13.6046,19.538860970816167,-0.545,0.389,175652.8808141759,1529749.0863228259
2022_2_17_1.5666_13.6046,18.28503547705459,-0.666,0.270,176580.54323374253,1529749.0863228259
2022_2_17_1.5666_13.6046,17.006316777928213,-0.666,0.270,177508.20565330918,1529749.0863228259
2022_2_17_1.5666_13.6046,18.671077752109674,-0.666,0.270,178435.86807287578,1529749.0863228259
2022_2_17_1.5666_13.6046,23.990718584152738,-0.187,0.285,179363.53049244243,1529749.0863228259
2022_2_17_1.5666_13.6046,32.14895661827842,-0.187,0.285,180291.19291200905,1529749.0863228259
2022_2_17_1.5666_13.6046,32.72907638770993,-0.611,0.269,181218.85533157567,1529749.0863228259
2022_2_17_1.5666_13.6046,33.36146513312625,-0.611,0.269,182146.51775114232,1529749.0863228259
2022_2_17_1.5666_13.6046,32.09064166704265,-0.611,0.269,183074.18017070895,1529749.0863228259
2022_2_17_1.5666_13.6046,21.38355961562709,-0.505,0.285,183948.85892552574,1529571.9922020058
2022_2_17_1.5666_13.6046,31.82112052282236,-0.715,0.280,166376.2566185096,1528794.6309049777
2022_2_17_1.5666_13.6046,25.029996692197347,-0.715,0.280,167303.91903807622,1528794.6309049777
2022_2_17_1.5666_13.6046,22.09113808500931,-0.715,0.280,168231.58145764287,1528794.6309049777
2022_2_17_1.5666_13.6046,18.487098692914717,-0.369,0.271,169159.2438772095,1528794.6309049777
2022_2_17_1.5666_13.6046,16.83402513486554,-0.369,0.271,170086.90629677614,1528794.6309049777
2022_2_17_1.5666_13.6046,14.142921194858744,-0.369,0.271,171014.56871634274,1528794.6309049777
2022_2_17_1.5666_13.6046,16.198666170635708,-0.420,0.312,171942.2311359094,1528794.6309049777
2022_2_17_1.5666_13.6046,18.42505701173294,-0.420,0.312,172869.893555476,1528794.6309049777
2022_2_17_1.5666_13.6046,20.73243911495065,-0.545,0.389,173797.55597504263,1528794.6309049777
2022_2_17_1.5666_13.6046,21.966358953341768,-0.545,0.389,174725.21839460928,1528794.6309049777
2022_2_17_1.5666_13.6046,26.1768710622737,-0.545,0.389,175652.8808141759,1528794.6309049777
2022_2_17_1.5666_13.6046,24.11660696355085,-0.666,0.270,176580.54323374253,1528794.6309049777
2022_2_17_1.5666_13.6046,17.174580565951445,-0.666,0.270,177508.20565330918,1528794.6309049777
2022_2_17_1.5666_13.6046,20.710280889168253,-0.666,0.270,178435.86807287578,1528794.6309049777
2022_2_17_1.5666_13.6046,27.176287936685878,-0.187,0.285,179363.53049244243,1528794.6309049777
2022_2_17_1.5666_13.6046,32.825274370280454,-0.187,0.285,180291.19291200905,1528794.6309049777
2022_2_17_1.5666_13.6046,40.64847401353919,-0.611,0.269,181218.85533157567,1528794.6309049777
2022_2_17_1.5666_13.6046,38.18169150079732,-0.611,0.269,182146.51775114232,1528794.6309049777
2022_2_17_1.5666_13.6046,31.044929070146765,-0.611,0.269,183074.18017070895,1528794.6309049777
2022_2_17_1.5666_13.6046,23.336697359365925,-0.505,0.285,183958.5064088704,1528604.687192528
2022_2_17_1.5666_13.6046,20.608763768167524,-0.385,0.271,167303.91903807622,1527840.209080228
2022_2_17_1.5666_13.6046,17.294966642490476,-0.385,0.271,168231.58145764287,1527840.209080228
2022_2_17_1.5666_13.6046,15.860567104938365,-0.342,0.271,169159.2438772095,1527840.209080228
2022_2_17_1.5666_13.6046,14.595713150285725,-0.342,0.271,170086.90629677614,1527840.209080228
2022_2_17_1.5666_13.6046,12.76189698022417,-0.342,0.271,171014.56871634274,1527840.209080228
2022_2_17_1.5666_13.6046,13.77544013705375,-0.741,0.271,171942.2311359094,1527840.209080228
2022_2_17_1.5666_13.6046,15.935454240588625,-0.741,0.271,172869.893555476,1527840.209080228
2022_2_17_1.5666_13.6046,19.517955784644496,-0.186,0.286,173797.55597504263,1527840.209080228
2022_2_17_1.5666_13.6046,20.789049489584755,-0.186,0.286,174725.21839460928,1527840.209080228
2022_2_17_1.5666_13.6046,24.721728521665952,-0.186,0.286,175652.8808141759,1527840.209080228
2022_2_17_1.5666_13.6046,20.95845491029862,-0.186,0.286,176580.54323374253,1527840.209080228
2022_2_17_1.5666_13.6046,17.377513725988592,-0.666,0.270,177508.20565330918,1527840.209080228
2022_2_17_1.5666_13.6046,20.84613265032845,-0.103,0.270,178435.86807287578,1527840.209080228
2022_2_17_1.5666_13.6046,27.307322302689705,-0.103,0.270,179363.53049244243,1527840.209080228
2022_2_17_1.5666_13.6046,34.53220672914612,-0.103,0.270,180291.19291200905,1527840.209080228
2022_2_17_1.5666_13.6046,49.01914389161352,-0.342,0.284,181218.85533157567,1527840.209080228
2022_2_17_1.5666_13.6046,45.768580175815,-0.342,0.284,182146.51775114232,1527840.209080228
2022_2_17_1.5666_13.6046,28.799671304610484,-0.342,0.284,183074.18017070895,1527840.209080228
2022_2_17_1.5666_13.6046,21.278875421139,-0.487,0.270,183921.13548556902,1527637.398973961
2022_2_17_1.5666_13.6046,17.675256961041704,-0.385,0.271,167303.91903807622,1526885.8208260243
2022_2_17_1.5666_13.6046,15.770705594257302,-0.385,0.271,168231.58145764287,1526885.8208260243
2022_2_17_1.5666_13.6046,14.528913989310714,-0.342,0.271,169159.2438772095,1526885.8208260243
2022_2_17_1.5666_13.6046,12.197353276556303,-0.342,0.271,170086.90629677614,1526885.8208260243
2022_2_17_1.5666_13.6046,13.133976096211477,-0.342,0.271,171014.56871634274,1526885.8208260243
2022_2_17_1.5666_13.6046,13.599185893495893,-0.741,0.271,171942.2311359094,1526885.8208260243
2022_2_17_1.5666_13.6046,14.056229419781008,-0.741,0.271,172869.893555476,1526885.8208260243
2022_2_17_1.5666_13.6046,18.816047531860573,-0.186,0.286,173797.55597504263,1526885.8208260243
2022_2_17_1.5666_13.6046,21.57235649942183,-0.186,0.286,174725.21839460928,1526885.8208260243
2022_2_17_1.5666_13.6046,21.84409271308434,-0.186,0.286,175652.8808141759,1526885.8208260243
2022_2_17_1.5666_13.6046,19.18200826072658,-0.186,0.286,176580.54323374253,1526885.8208260243
2022_2_17_1.5666_13.6046,17.711280753273883,-0.103,0.270,177508.20565330918,1526885.8208260243
2022_2_17_1.5666_13.6046,18.79747585103858,-0.103,0.270,178435.86807287578,1526885.8208260243
2022_2_17_1.5666_13.6046,29.094491766037972,-0.103,0.270,179363.53049244243,1526885.8208260243
2022_2_17_1.5666_13.6046,32.65006859745357,-0.103,0.270,180291.19291200905,1526885.8208260243
2022_2_17_1.5666_13.6046,42.91259231819207,-0.342,0.284,181218.85533157567,1526885.8208260243
2022_2_17_1.5666_13.6046,41.413345341983074,-0.342,0.284,182146.51775114232,1526885.8208260243
2022_2_17_1.5666_13.6046,28.2707115800507,-0.342,0.284,183074.18017070895,1526885.8208260243
2022_2_17_1.5666_13.6046,20.00848249500213,-0.487,0.270,183836.14814083723,1526674.8473282438
2022_2_17_1.5666_13.6046,16.817373007732915,-0.385,0.271,167303.91903807622,1525931.466119818
2022_2_17_1.5666_13.6046,14.101454692488694,-0.385,0.271,168231.58145764287,1525931.466119818
2022_2_17_1.5666_13.6046,11.51786381830434,-0.342,0.271,169159.2438772095,1525931.466119818
2022_2_17_1.5666_13.6046,9.777766242415733,-0.342,0.271,170086.90629677614,1525931.466119818
2022_2_17_1.5666_13.6046,11.530116171522995,-0.342,0.271,171014.56871634274,1525931.466119818
2022_2_17_1.5666_13.6046,13.091516991913561,-0.741,0.271,171942.2311359094,1525931.466119818
2022_2_17_1.5666_13.6046,13.974525649063535,-0.741,0.271,172869.893555476,1525931.466119818
2022_2_17_1.5666_13.6046,16.680361439352904,-0.186,0.286,173797.55597504263,1525931.466119818
2022_2_17_1.5666_13.6046,19.3499779834521,-0.186,0.286,174725.21839460928,1525931.466119818
2022_2_17_1.5666_13.6046,19.991737197835494,-0.186,0.286,175652.8808141759,1525931.466119818
2022_2_17_1.5666_13.6046,17.536298744959243,-0.186,0.286,176580.54323374253,1525931.466119818
2022_2_17_1.5666_13.6046,15.172572262914327,-0.103,0.270,177508.20565330918,1525931.466119818
2022_2_17_1.5666_13.6046,15.26144066114262,-0.103,0.270,178435.86807287578,1525931.466119818
2022_2_17_1.5666_13.6046,25.432904934152152,-0.103,0.270,179363.53049244243,1525931.466119818
2022_2_17_1.5666_13.6046,31.38931316692921,-0.103,0.270,180291.19291200905,1525931.466119818
2022_2_17_1.5666_13.6046,31.267451559005988,-0.291,0.285,181218.85533157567,1525931.466119818
2022_2_17_1.5666_13.6046,28.520317266946787,-0.291,0.285,182146.51775114232,1525931.466119818
2022_2_17_1.5666_13.6046,27.490081118459447,-0.291,0.285,183074.18017070895,1525931.466119818
2022_2_17_1.5666_13.6046,11.643933730117773,-0.854,0.270,183702.4245374594,1525721.70658313
2022_2_17_1.5666_13.6046,12.51825030083601,-0.385,0.271,168231.58145764287,1524977.1449390627
2022_2_17_1.5666_13.6046,10.334581429310623,-0.342,0.271,169159.2438772095,1524977.1449390627
2022_2_17_1.5666_13.6046,9.492811341158086,-0.342,0.271,170086.90629677614,1524977.1449390627
2022_2_17_1.5666_13.6046,10.1957375594334,-0.342,0.271,171014.56871634274,1524977.1449390627
2022_2_17_1.5666_13.6046,12.64163827536185,-0.741,0.271,171942.2311359094,1524977.1449390627
2022_2_17_1.5666_13.6046,13.815642150510028,-0.741,0.271,172869.893555476,1524977.1449390627
2022_2_17_1.5666_13.6046,14.224732439246319,-0.186,0.286,173797.55597504263,1524977.1449390627
2022_2_17_1.5666_13.6046,15.058866182097002,-0.186,0.286,174725.21839460928,1524977.1449390627
2022_2_17_1.5666_13.6046,14.805736320965625,-0.186,0.286,175652.8808141759,1524977.1449390627
2022_2_17_1.5666_13.6046,13.852691722345,-0.186,0.286,176580.54323374253,1524977.1449390627
2022_2_17_1.5666_13.6046,13.773353091781727,-0.103,0.270,177508.20565330918,1524977.1449390627
2022_2_17_1.5666_13.6046,14.984204760265023,-0.103,0.270,178435.86807287578,1524977.1449390627
2022_2_17_1.5666_13.6046,18.512800781176786,-0.103,0.270,179363.53049244243,1524977.1449390627
2022_2_17_1.5666_13.6046,25.362311247145946,-0.291,0.285,180291.19291200905,1524977.1449390627
2022_2_17_1.5666_13.6046,26.53203218368386,-0.291,0.285,181218.85533157567,1524977.1449390627
2022_2_17_1.5666_13.6046,26.95649816292956,-0.291,0.285,182146.51775114232,1524977.1449390627
2022_2_17_1.5666_13.6046,23.89945016865648,-0.291,0.285,183074.18017070895,1525160.4459960875
2022_2_17_1.5666_13.6046,1.669223292592953,-0.854,0.270,183619.7725294071,1525259.712807577
2022_2_17_1.5666_13.6046,10.27319089993603,-0.342,0.271,169159.2438772095,1524022.8572612158
2022_2_17_1.5666_13.6046,9.712035882774668,-0.342,0.271,170086.90629677614,1524022.8572612158
2022_2_17_1.5666_13.6046,11.673225361220553,-0.342,0.271,171014.56871634274,1524022.8572612158
2022_2_17_1.5666_13.6046,13.247372515777498,-0.741,0.271,171942.2311359094,1524022.8572612158
2022_2_17_1.5666_13.6046,13.667767908321107,-0.741,0.271,172869.893555476,1524022.8572612158
2022_2_17_1.5666_13.6046,14.892451188173325,-0.186,0.286,173797.55597504263,1524022.8572612158
2022_2_17_1.5666_13.6046,15.950996389037794,-0.186,0.286,174725.21839460928,1524022.8572612158
2022_2_17_1.5666_13.6046,16.16502436532165,-0.186,0.286,175652.8808141759,1524022.8572612158
2022_2_17_1.5666_13.6046,15.61258435379871,-0.186,0.286,176580.54323374253,1524022.8572612158
2022_2_17_1.5666_13.6046,14.16420664270106,-0.103,0.270,177508.20565330918,1524022.8572612158
2022_2_17_1.5666_13.6046,15.230795684862462,-0.103,0.270,178435.86807287578,1524022.8572612158
2022_2_17_1.5666_13.6046,17.951081318391584,-0.291,0.285,179363.53049244243,1524022.8572612158
2022_2_17_1.5666_13.6046,20.793611727306327,-0.291,0.285,180291.19291200905,1524022.8572612158
2022_2_17_1.5666_13.6046,20.43127753767911,-0.291,0.285,181218.85533157567,1524022.8572612158
2022_2_17_1.5666_13.6046,20.67518456845651,-0.291,0.285,182146.51775114232,1524022.8572612158
2022_2_17_1.5666_13.6046,10.639791630129935,-0.291,0.285,182816.59574874135,1523861.858607425
2022_2_17_1.5666_13.6046,11.814050985494799,-0.342,0.271,170086.90629677614,1523068.6030637412
2022_2_17_1.5666_13.6046,13.112773437597186,-0.342,0.271,171014.56871634274,1523068.6030637412
2022_2_17_1.5666_13.6046,13.4224090999661,-0.741,0.271,171942.2311359094,1523068.6030637412
2022_2_17_1.5666_13.6046,13.851828621644527,-0.741,0.271,172869.893555476,1523068.6030637412
2022_2_17_1.5666_13.6046,16.65018100176452,-0.186,0.286,173797.55597504263,1523068.6030637412
2022_2_17_1.5666_13.6046,17.895576885223896,-0.186,0.286,174725.21839460928,1523068.6030637412
2022_2_17_1.5666_13.6046,17.438554482102628,-0.186,0.286,175652.8808141759,1523068.6030637412
2022_2_17_1.5666_13.6046,16.62259078335684,-0.186,0.286,176580.54323374253,1523068.6030637412
2022_2_17_1.5666_13.6046,15.906605958793508,-0.453,0.269,177508.20565330918,1523068.6030637412
2022_2_17_1.5666_13.6046,15.584328367513795,-0.453,0.269,178435.86807287578,1523068.6030637412
2022_2_17_1.5666_13.6046,18.150983526727938,-0.453,0.269,179363.53049244243,1523068.6030637412
2022_2_17_1.5666_13.6046,22.60430580515215,-0.453,0.269,180291.19291200905,1523068.6030637412
2022_2_17_1.5666_13.6046,21.728716100463362,-0.453,0.269,181218.85533157567,1523068.6030637412
2022_2_17_1.5666_13.6046,17.912722496859708,-0.453,0.269,182032.79231601063,1522898.165833206
2022_2_17_1.5666_13.6046,0.890608800775434,-0.453,0.269,182690.46661862682,1523440.9911264572
2022_2_17_1.5666_13.6046,14.313258355453234,-0.342,0.271,171014.56871634274,1522114.3823241051
2022_2_17_1.5666_13.6046,15.160694601735557,-0.741,0.271,171942.2311359094,1522114.3823241051
2022_2_17_1.5666_13.6046,17.352030109340713,-0.741,0.271,172869.893555476,1522114.3823241051
2022_2_17_1.5666_13.6046,21.12002860986813,-0.186,0.286,173797.55597504263,1522114.3823241051
2022_2_17_1.5666_13.6046,23.576206410713965,-0.186,0.286,174725.21839460928,1522114.3823241051
2022_2_17_1.5666_13.6046,21.861941583464183,-0.186,0.286,175652.8808141759,1522114.3823241051
2022_2_17_1.5666_13.6046,18.00047628439227,-0.186,0.286,176580.54323374253,1522114.3823241051
2022_2_17_1.5666_13.6046,16.512775584621252,-0.453,0.269,177508.20565330918,1522114.3823241051
2022_2_17_1.5666_13.6046,16.125320587068117,-0.453,0.269,178435.86807287578,1522114.3823241051
2022_2_17_1.5666_13.6046,15.911817499213516,-0.453,0.269,179363.53049244243,1522114.3823241051
2022_2_17_1.5666_13.6046,21.82865247821057,-0.453,0.269,180291.19291200905,1522114.3823241051
2022_2_17_1.5666_13.6046,22.24826642324117,-0.453,0.269,181218.85533157567,1522326.7298346707
2022_2_17_1.5666_13.6046,3.203565248350174,-0.453,0.269,181792.81960861164,1522305.0026416662
2022_2_17_1.5666_13.6046,31.20022473019789,-0.186,0.286,173797.55597504263,1521160.1950197748
2022_2_17_1.5666_13.6046,34.043177150819915,-0.186,0.286,174725.21839460928,1521160.1950197748
2022_2_17_1.5666_13.6046,29.05513216752324,-0.186,0.286,175652.8808141759,1521160.1950197748
2022_2_17_1.5666_13.6046,23.212250474499903,-0.453,0.269,176580.54323374253,1521160.1950197748
2022_2_17_1.5666_13.6046,17.561033161722886,-0.453,0.269,177508.20565330918,1521160.1950197748
2022_2_17_1.5666_13.6046,16.95917432252098,-0.453,0.269,178435.86807287578,1521160.1950197748
2022_2_17_1.5666_13.6046,16.671738530451496,-0.453,0.269,179363.53049244243,1521160.1950197748
2022_2_17_1.5666_13.6046,17.21093842837945,-0.453,0.269,180120.82530681172,1520922.4839889514
2022_2_17_1.5666_13.6046,3.285634775444905,-0.453,0.269,180881.66716581723,1521407.7158920842
2022_2_17_1.5666_13.6046,20.076241474266375,-0.453,0.269,177508.20565330918,1520206.0411282263
2022_2_17_1.5666_13.6046,16.059724953700243,-0.453,0.269,178435.86807287578,1520328.8873686674
2022_2_17_1.5666_13.6046,8.379398795363862,-0.453,0.269,179183.46047813667,1520288.6094822637
2022_2_17_1.5666_13.6046,0.556842964746759,-0.453,0.269,179923.76767895167,1520630.188194252
2022_2_17_1.5666_13.6046,47.015446194596336,-0.194,0.271,164762.14848037303,1530534.5942204567
2022_2_17_1.5666_13.6046,88.50824425705902,-0.194,0.271,164705.64253604383,1529571.9922020058
2022_2_17_1.5666_13.6046,117.45926165580927,-0.194,0.271,165448.5941989455,1529749.0863228259
2022_2_17_1.5666_13.6046,47.87409082272546,-0.194,0.271,164695.99505269917,1528604.6871925285
2022_2_17_1.5666_13.6046,62.3881742950863,-0.194,0.271,165448.5941989455,1528794.6309049781
2022_2_17_1.5666_13.6046,21.399392118012717,-0.605,0.272,164733.36597600055,1527637.398973961
2022_2_17_1.5666_13.6046,35.66024888160871,-0.605,0.272,165448.5941989455,1527840.2090802288
2022_2_17_1.5666_13.6046,28.85370973744305,-0.605,0.272,166376.25661851215,1527840.2090802288
2022_2_17_1.5666_13.6046,13.549162204730125,-0.605,0.272,164818.35332073236,1526674.8473282438
2022_2_17_1.5666_13.6046,27.511606369104513,-0.605,0.272,165448.5941989455,1526885.8208260243
2022_2_17_1.5666_13.6046,24.611288353336946,-0.605,0.272,166376.25661851215,1526885.8208260243
2022_2_17_1.5666_13.6046,4.647010055705699,-0.456,0.272,164944.49997172673,1525764.0588621981
2022_2_17_1.5666_13.6046,25.327078590395935,-0.456,0.272,165448.5941989455,1525973.8183988861
2022_2_17_1.5666_13.6046,23.251381548766048,-0.561,0.272,166376.25661851215,1525931.466119818
2022_2_17_1.5666_13.6046,17.428533918377127,-0.456,0.272,165600.1941088018,1524782.5605957438
2022_2_17_1.5666_13.6046,19.160781616520016,-0.561,0.272,166376.25661851215,1524977.1449390627
2022_2_17_1.5666_13.6046,14.971051166035034,-0.561,0.272,167303.91903807875,1524977.1449390627
2022_2_17_1.5666_13.6046,4.193941195907763,-0.456,0.272,165827.79446486133,1523895.5975832161
2022_2_17_1.5666_13.6046,13.75673645093708,-0.561,0.272,166376.25661851215,1524056.596237007
2022_2_17_1.5666_13.6046,13.349308449196581,-0.561,0.272,167303.91903807875,1524022.8572612158
2022_2_17_1.5666_13.6046,12.973228476194606,-0.561,0.272,168231.5814576454,1524022.8572612158
2022_2_17_1.5666_13.6046,8.032176675297034,-0.561,0.272,166597.34378584835,1522963.872394997
2022_2_17_1.5666_13.6046,13.25027541403347,-0.561,0.272,167303.91903807875,1523068.6030637412
2022_2_17_1.5666_13.6046,11.678512623526094,-0.561,0.272,168231.5814576454,1523068.6030637412
2022_2_17_1.5666_13.6046,10.327833743055368,-0.561,0.272,169159.24387721205,1523068.6030637412
2022_2_17_1.5666_13.6046,0.388390085853824,-0.561,0.272,166795.81830700027,1522450.3412126992
2022_2_17_1.5666_13.6046,9.03419974168633,-0.561,0.272,167424.40869722416,1522086.7737275846
2022_2_17_1.5666_13.6046,11.360968715401208,-0.561,0.272,168231.5814576454,1522114.3823241051
2022_2_17_1.5666_13.6046,10.994146142190939,-0.561,0.272,169159.24387721205,1522114.3823241051
2022_2_17_1.5666_13.6046,12.76343414437692,-0.561,0.272,170086.90629677867,1522114.3823241051
