space_time_id,pop,rwi,error,lon_tile,lat_tile
2021_12_20_-2.2198_15.0766,12.589064160033665,-0.952,0.245,-251999.49460603914,1705003.6048870059
2021_12_20_-2.2198_15.0766,13.010135206172986,-0.952,0.245,-251071.8321864725,1705003.6048870059
2021_12_20_-2.2198_15.0766,14.075827954996841,-0.952,0.245,-250144.16976690583,1705003.6048870059
2021_12_20_-2.2198_15.0766,14.650594647280696,-0.618,0.269,-249216.5073473392,1705003.6048870059
2021_12_20_-2.2198_15.0766,19.013597941342226,-0.618,0.269,-248288.8449277726,1705003.6048870059
2021_12_20_-2.2198_15.0766,23.8557394077212,-0.618,0.269,-247361.18250820597,1705003.6048870059
2021_12_20_-2.2198_15.0766,25.93729527001126,-0.618,0.269,-246433.5200886393,1705003.6048870059
2021_12_20_-2.2198_15.0766,25.213280275424157,-0.618,0.269,-245505.85766907263,1705003.6048870059
2021_12_20_-2.2198_15.0766,22.74317398432583,-0.618,0.269,-244578.19524950604,1705003.6048870059
2021_12_20_-2.2198_15.0766,18.736038115448945,-0.618,0.269,-243650.53282993945,1705003.6048870059
2021_12_20_-2.2198_15.0766,18.30665646214767,-0.205,0.245,-242722.8704103728,1705003.6048870059
2021_12_20_-2.2198_15.0766,17.888342582148635,-0.205,0.245,-241795.20799080617,1705003.6048870059
2021_12_20_-2.2198_15.0766,16.722826981564747,-0.205,0.245,-240867.54557123955,1704978.5501114605
2021_12_20_-2.2198_15.0766,7.143804622831154,-0.205,0.245,-240088.95788001723,1704811.8846234316
2021_12_20_-2.2198_15.0766,0.281168154262487,-0.952,0.245,-255290.16025237527,1703703.5425156117
2021_12_20_-2.2198_15.0766,8.568883098188074,-0.952,0.245,-254680.18114524244,1704097.6577713315
2021_12_20_-2.2198_15.0766,11.655702417061278,-0.952,0.245,-253854.81944517238,1704042.6181437871
2021_12_20_-2.2198_15.0766,12.730854598904855,-0.952,0.245,-252927.15702560573,1704042.6181437871
2021_12_20_-2.2198_15.0766,13.341519498628152,-0.952,0.245,-251999.49460603914,1704042.6181437871
2021_12_20_-2.2198_15.0766,14.417541390623539,-0.952,0.245,-251071.8321864725,1704042.6181437871
2021_12_20_-2.2198_15.0766,16.920412477040085,-0.952,0.245,-250144.16976690583,1704042.6181437871
2021_12_20_-2.2198_15.0766,24.64623903461479,-0.276,0.269,-249216.5073473392,1704042.6181437871
2021_12_20_-2.2198_15.0766,29.78343241327883,-0.618,0.269,-248288.8449277726,1704042.6181437871
2021_12_20_-2.2198_15.0766,33.13813315824146,-0.618,0.269,-247361.18250820597,1704042.6181437871
2021_12_20_-2.2198_15.0766,31.875494252011528,-0.618,0.269,-246433.5200886393,1704042.6181437871
2021_12_20_-2.2198_15.0766,30.923233899848626,-0.618,0.269,-245505.85766907263,1704042.6181437871
2021_12_20_-2.2198_15.0766,28.963932508031203,-0.618,0.269,-244578.19524950604,1704042.6181437871
2021_12_20_-2.2198_15.0766,24.16554861879852,-0.618,0.269,-243650.53282993945,1704042.6181437871
2021_12_20_-2.2198_15.0766,21.84928349457882,-0.205,0.245,-242722.8704103728,1704042.6181437871
2021_12_20_-2.2198_15.0766,19.99963699495807,-0.205,0.245,-241795.20799080617,1704042.6181437871
2021_12_20_-2.2198_15.0766,19.15681899584608,-0.205,0.245,-240867.54557123955,1704042.6181437871
2021_12_20_-2.2198_15.0766,17.020026972722825,-0.205,0.245,-239939.8831516729,1704022.5305567372
2021_12_20_-2.2198_15.0766,5.664927337958709,-0.205,0.245,-239280.32863823595,1703979.4169552566
2021_12_20_-2.2198_15.0766,4.096286565197511,-0.952,0.245,-255463.60801515187,1703152.8504797588
2021_12_20_-2.2198_15.0766,8.7097707624619,-0.952,0.245,-254782.481864739,1703081.6691878785
2021_12_20_-2.2198_15.0766,8.590940551241381,-0.952,0.245,-253854.81944517238,1703081.6691878785
2021_12_20_-2.2198_15.0766,9.227634319180867,-0.952,0.245,-252927.15702560573,1703081.6691878785
2021_12_20_-2.2198_15.0766,10.34897223238336,-0.952,0.245,-251999.49460603914,1703081.6691878785
2021_12_20_-2.2198_15.0766,15.269418603770543,-0.952,0.245,-251071.8321864725,1703081.6691878785
2021_12_20_-2.2198_15.0766,20.469846227298486,-0.276,0.269,-250144.16976690583,1703081.6691878785
2021_12_20_-2.2198_15.0766,30.337657268885774,-0.276,0.269,-249216.5073473392,1703081.6691878785
2021_12_20_-2.2198_15.0766,33.79717894174186,-0.276,0.269,-248288.8449277726,1703081.6691878785
2021_12_20_-2.2198_15.0766,33.79809027373912,-0.618,0.269,-247361.18250820597,1703081.6691878785
2021_12_20_-2.2198_15.0766,31.299523984477265,-0.618,0.269,-246433.5200886393,1703081.6691878785
2021_12_20_-2.2198_15.0766,34.43686939372064,-0.618,0.269,-245505.85766907263,1703081.6691878785
2021_12_20_-2.2198_15.0766,37.22266848542184,-0.618,0.269,-244578.19524950604,1703081.6691878785
2021_12_20_-2.2198_15.0766,34.92101111621104,-0.434,0.264,-243650.53282993945,1703081.6691878785
2021_12_20_-2.2198_15.0766,31.42281224139447,-0.205,0.245,-242722.8704103728,1703081.6691878785
2021_12_20_-2.2198_15.0766,28.496989368817655,-0.205,0.245,-241795.20799080617,1703081.6691878785
2021_12_20_-2.2198_15.0766,25.24032747792163,-0.205,0.245,-240867.54557123955,1703081.6691878785
2021_12_20_-2.2198_15.0766,22.376582296601416,-0.205,0.245,-239939.8831516729,1703081.6691878785
2021_12_20_-2.2198_15.0766,21.513385783303892,-0.196,0.244,-239012.22073210625,1702889.7731357878
2021_12_20_-2.2198_15.0766,2.553269001860596,-0.196,0.244,-238483.24039659853,1702960.9544276684
2021_12_20_-2.2198_15.0766,0.651279444532874,-0.748,0.245,-256216.93186757213,1702038.0789898194
2021_12_20_-2.2198_15.0766,7.46856521817801,-0.952,0.245,-255710.14428430563,1701930.0180623867
2021_12_20_-2.2198_15.0766,8.59881150268452,-0.952,0.245,-254782.481864739,1702120.7579959827
2021_12_20_-2.2198_15.0766,8.514481751208033,-0.952,0.245,-253854.81944517238,1702120.7579959827
2021_12_20_-2.2198_15.0766,8.902640373522189,-0.952,0.245,-252927.15702560573,1702120.7579959827
2021_12_20_-2.2198_15.0766,11.915048950110304,-0.952,0.245,-251999.49460603914,1702120.7579959827
2021_12_20_-2.2198_15.0766,15.836073386186184,-0.952,0.245,-251071.8321864725,1702120.7579959827
2021_12_20_-2.2198_15.0766,18.08958135656673,-0.276,0.269,-250144.16976690583,1702120.7579959827
2021_12_20_-2.2198_15.0766,23.76484331223135,-0.276,0.269,-249216.5073473392,1702120.7579959827
2021_12_20_-2.2198_15.0766,28.62745858849233,-0.276,0.269,-248288.8449277726,1702120.7579959827
2021_12_20_-2.2198_15.0766,33.79847961870722,-0.276,0.269,-247361.18250820597,1702120.7579959827
2021_12_20_-2.2198_15.0766,37.206387342442866,-0.466,0.286,-246433.5200886393,1702120.7579959827
2021_12_20_-2.2198_15.0766,46.44702934393112,-0.466,0.286,-245505.85766907263,1702120.7579959827
2021_12_20_-2.2198_15.0766,45.24520988515304,-0.434,0.264,-244578.19524950604,1702120.7579959827
2021_12_20_-2.2198_15.0766,41.93639882163156,-0.434,0.264,-243650.53282993945,1702120.7579959827
2021_12_20_-2.2198_15.0766,40.933792790949155,-0.434,0.264,-242722.8704103728,1702120.7579959827
2021_12_20_-2.2198_15.0766,38.00060917700308,-0.847,0.243,-241795.20799080617,1702120.7579959827
2021_12_20_-2.2198_15.0766,32.974297221639866,-0.847,0.243,-240867.54557123955,1702120.7579959827
2021_12_20_-2.2198_15.0766,29.26796719776304,-0.847,0.243,-239939.8831516729,1702120.7579959827
2021_12_20_-2.2198_15.0766,27.354056473771426,-0.196,0.244,-239012.22073210625,1702120.7579959827
2021_12_20_-2.2198_15.0766,16.50182976093351,-0.196,0.244,-238296.3627348477,1702228.8189234156
2021_12_20_-2.2198_15.0766,3.49775163248827,-0.748,0.245,-256361.87237856875,1701286.3789900052
2021_12_20_-2.2198_15.0766,8.251906748453221,-0.748,0.245,-255710.14428430563,1701159.8845448042
2021_12_20_-2.2198_15.0766,8.738457753661155,-0.952,0.245,-254782.481864739,1701159.8845448042
2021_12_20_-2.2198_15.0766,8.97020861725676,-0.952,0.245,-253854.81944517238,1701159.8845448042
2021_12_20_-2.2198_15.0766,10.710214468475264,-0.952,0.245,-252927.15702560573,1701159.8845448042
2021_12_20_-2.2198_15.0766,14.945638099878643,-0.952,0.245,-251999.49460603914,1701159.8845448042
2021_12_20_-2.2198_15.0766,18.377560414299417,-0.276,0.269,-251071.8321864725,1701159.8845448042
2021_12_20_-2.2198_15.0766,19.3553326343224,-0.276,0.269,-250144.16976690583,1701159.8845448042
2021_12_20_-2.2198_15.0766,21.337184618387184,-0.276,0.269,-249216.5073473392,1701159.8845448042
2021_12_20_-2.2198_15.0766,28.778634038721606,-0.276,0.269,-248288.8449277726,1701159.8845448042
2021_12_20_-2.2198_15.0766,41.029149769286114,-0.276,0.269,-247361.18250820597,1701159.8845448042
2021_12_20_-2.2198_15.0766,48.52411363728451,-0.466,0.286,-246433.5200886393,1701159.8845448042
2021_12_20_-2.2198_15.0766,51.2814618317735,-0.466,0.286,-245505.85766907263,1701159.8845448042
2021_12_20_-2.2198_15.0766,57.10924077610342,-0.434,0.264,-244578.19524950604,1701159.8845448042
2021_12_20_-2.2198_15.0766,94.18389778791155,-0.434,0.264,-243650.53282993945,1701159.8845448042
2021_12_20_-2.2198_15.0766,45.7387917883205,-0.434,0.264,-242722.8704103728,1701159.8845448042
2021_12_20_-2.2198_15.0766,38.50253067065686,-0.847,0.243,-241795.20799080617,1701159.8845448042
2021_12_20_-2.2198_15.0766,38.55835557148705,-0.847,0.243,-240867.54557123955,1701159.8845448042
2021_12_20_-2.2198_15.0766,34.794489651338246,-0.847,0.243,-239939.8831516729,1701159.8845448042
2021_12_20_-2.2198_15.0766,27.77278955768851,-0.196,0.244,-239012.22073210625,1701159.8845448042
2021_12_20_-2.2198_15.0766,24.399402527751647,-0.196,0.244,-238084.55831253965,1700922.109177818
2021_12_20_-2.2198_15.0766,0.969457650970245,-0.615,0.245,-237563.3223257506,1700805.9516966837
2021_12_20_-2.2198_15.0766,6.627886182399313,-0.748,0.245,-256500.64699725824,1700329.9799204925
2021_12_20_-2.2198_15.0766,8.874966841960797,-0.748,0.245,-255710.14428430563,1700199.0488110539
2021_12_20_-2.2198_15.0766,8.556382473387426,-0.748,0.245,-254782.481864739,1700199.0488110539
2021_12_20_-2.2198_15.0766,9.234577570407838,-0.952,0.245,-253854.81944517238,1700199.0488110539
2021_12_20_-2.2198_15.0766,12.657318414843532,-0.952,0.245,-252927.15702560573,1700199.0488110539
2021_12_20_-2.2198_15.0766,15.647493607206506,-0.952,0.245,-251999.49460603914,1700199.0488110539
2021_12_20_-2.2198_15.0766,17.57464024175672,-0.276,0.269,-251071.8321864725,1700199.0488110539
2021_12_20_-2.2198_15.0766,18.77097960598674,-0.276,0.269,-250144.16976690583,1700199.0488110539
2021_12_20_-2.2198_15.0766,22.87143953456462,-0.276,0.269,-249216.5073473392,1700199.0488110539
2021_12_20_-2.2198_15.0766,30.64967695701572,-0.276,0.269,-248288.8449277726,1700199.0488110539
2021_12_20_-2.2198_15.0766,47.8166563704412,-0.276,0.269,-247361.18250820597,1700199.0488110539
2021_12_20_-2.2198_15.0766,46.82663458766274,-0.466,0.286,-246433.5200886393,1700199.0488110539
2021_12_20_-2.2198_15.0766,58.06923933066162,-0.466,0.286,-245505.85766907263,1700199.0488110539
2021_12_20_-2.2198_15.0766,89.22137848063245,-0.434,0.264,-244578.19524950604,1700199.0488110539
2021_12_20_-2.2198_15.0766,113.23683336393599,-0.434,0.264,-243650.53282993945,1700199.0488110539
2021_12_20_-2.2198_15.0766,46.3434917173328,-0.434,0.264,-242722.8704103728,1700199.0488110539
2021_12_20_-2.2198_15.0766,62.6833409546422,-0.847,0.243,-241795.20799080617,1700199.0488110539
2021_12_20_-2.2198_15.0766,36.91989538345486,-0.847,0.243,-240867.54557123955,1700199.0488110539
2021_12_20_-2.2198_15.0766,28.350201549961653,-0.847,0.243,-239939.8831516729,1700199.0488110539
2021_12_20_-2.2198_15.0766,23.355189321311084,-0.196,0.244,-239012.22073210625,1700199.0488110539
2021_12_20_-2.2198_15.0766,20.252023972258595,-0.196,0.244,-238084.55831253965,1700199.0488110539
2021_12_20_-2.2198_15.0766,5.58558004961681,-0.615,0.245,-237503.7099640731,1700329.9799204925
2021_12_20_-2.2198_15.0766,8.22569376611688,-0.748,0.245,-256590.12635341025,1699364.205571631
2021_12_20_-2.2198_15.0766,9.166852016930392,-0.748,0.245,-255710.14428430563,1699238.2507714485
2021_12_20_-2.2198_15.0766,8.439641664896454,-0.748,0.245,-254782.481864739,1699238.2507714485
2021_12_20_-2.2198_15.0766,9.264242981974721,-0.748,0.245,-253854.81944517238,1699238.2507714485
2021_12_20_-2.2198_15.0766,13.693646189433302,-0.603,0.246,-252927.15702560573,1699238.2507714485
2021_12_20_-2.2198_15.0766,15.457838824506863,-0.603,0.246,-251999.49460603914,1699238.2507714485
2021_12_20_-2.2198_15.0766,17.23347912029396,-0.022,0.354,-251071.8321864725,1699238.2507714485
2021_12_20_-2.2198_15.0766,19.63430380946538,-0.022,0.354,-250144.16976690583,1699238.2507714485
2021_12_20_-2.2198_15.0766,25.41074852747262,-0.022,0.354,-249216.5073473392,1699238.2507714485
2021_12_20_-2.2198_15.0766,35.310810973433405,-0.022,0.354,-248288.8449277726,1699238.2507714485
2021_12_20_-2.2198_15.0766,83.03529250976446,-0.022,0.354,-247361.18250820597,1699238.2507714485
2021_12_20_-2.2198_15.0766,60.422936034259834,0.236,0.367,-246433.5200886393,1699238.2507714485
2021_12_20_-2.2198_15.0766,102.50349644016995,0.236,0.367,-245505.85766907263,1699238.2507714485
2021_12_20_-2.2198_15.0766,111.63279336401557,0.236,0.367,-244578.19524950604,1699238.2507714485
2021_12_20_-2.2198_15.0766,69.21893501336027,-0.434,0.264,-243650.53282993945,1699238.2507714485
2021_12_20_-2.2198_15.0766,70.44704087099221,-0.544,0.245,-242722.8704103728,1699238.2507714485
2021_12_20_-2.2198_15.0766,109.20757567164833,-0.544,0.245,-241795.20799080617,1699238.2507714485
2021_12_20_-2.2198_15.0766,62.83698146257007,-0.544,0.245,-240867.54557123955,1699238.2507714485
2021_12_20_-2.2198_15.0766,25.27660825955937,-0.544,0.245,-239939.8831516729,1699238.2507714485
2021_12_20_-2.2198_15.0766,20.936095270570654,-0.707,0.245,-239012.22073210625,1699238.2507714485
2021_12_20_-2.2198_15.0766,17.432403899976016,-0.707,0.245,-238084.55831253965,1699238.2507714485
2021_12_20_-2.2198_15.0766,7.271137361703264,-0.766,0.244,-237414.23060792114,1699364.205571631
2021_12_20_-2.2198_15.0766,0.005427507903128,-0.748,0.245,-257102.9798509688,1697974.9668762856
2021_12_20_-2.2198_15.0766,8.799530481435074,-0.748,0.245,-256630.20429318107,1698448.3608235158
2021_12_20_-2.2198_15.0766,9.065056368363456,-0.748,0.245,-255710.14428430563,1698277.490402707
2021_12_20_-2.2198_15.0766,8.404830681220423,-0.748,0.245,-254782.481864739,1698277.490402707
2021_12_20_-2.2198_15.0766,9.250397848195783,-0.603,0.246,-253854.81944517238,1698277.490402707
2021_12_20_-2.2198_15.0766,13.865357348245618,-0.603,0.246,-252927.15702560573,1698277.490402707
2021_12_20_-2.2198_15.0766,15.68287424048646,-0.603,0.246,-251999.49460603914,1698277.490402707
2021_12_20_-2.2198_15.0766,16.586981300525988,-0.603,0.246,-251071.8321864725,1698277.490402707
2021_12_20_-2.2198_15.0766,20.262976181015233,-0.022,0.354,-250144.16976690583,1698277.490402707
2021_12_20_-2.2198_15.0766,25.506363651514597,-0.022,0.354,-249216.5073473392,1698277.490402707
2021_12_20_-2.2198_15.0766,55.902889917121826,-0.022,0.354,-248288.8449277726,1698277.490402707
2021_12_20_-2.2198_15.0766,172.14690717884923,-0.022,0.354,-247361.18250820597,1698277.490402707
2021_12_20_-2.2198_15.0766,115.79102113012262,0.236,0.367,-246433.5200886393,1698277.490402707
2021_12_20_-2.2198_15.0766,44.323513098223124,0.236,0.367,-245505.85766907263,1698277.490402707
2021_12_20_-2.2198_15.0766,99.6059484853231,0.236,0.367,-244578.19524950604,1698277.490402707
2021_12_20_-2.2198_15.0766,98.28338241967653,-0.531,0.244,-243650.53282993945,1698277.490402707
2021_12_20_-2.2198_15.0766,48.666820601825236,-0.544,0.245,-242722.8704103728,1698277.490402707
2021_12_20_-2.2198_15.0766,41.934537409280026,-0.544,0.245,-241795.20799080617,1698277.490402707
2021_12_20_-2.2198_15.0766,24.14592693109967,-0.544,0.245,-240867.54557123955,1698277.490402707
2021_12_20_-2.2198_15.0766,20.401536063810813,-0.544,0.245,-239939.8831516729,1698277.490402707
2021_12_20_-2.2198_15.0766,17.22694912822435,-0.707,0.245,-239012.22073210625,1698277.490402707
2021_12_20_-2.2198_15.0766,16.178643575018732,-0.707,0.245,-238084.55831253965,1698277.490402707
2021_12_20_-2.2198_15.0766,8.841467991217295,-0.766,0.244,-237372.810730837,1698393.7302708067
2021_12_20_-2.2198_15.0766,7.714583084969381,-0.244,0.247,-256625.59718943178,1697423.273799593
2021_12_20_-2.2198_15.0766,8.024414995740912,-0.244,0.247,-255710.14428430563,1697316.767681552
2021_12_20_-2.2198_15.0766,7.75188802113823,-0.244,0.247,-254782.481864739,1697316.767681552
2021_12_20_-2.2198_15.0766,8.519773094554045,-0.603,0.246,-253854.81944517238,1697316.767681552
2021_12_20_-2.2198_15.0766,12.275684173258531,-0.603,0.246,-252927.15702560573,1697316.767681552
2021_12_20_-2.2198_15.0766,14.879658851693648,-0.603,0.246,-251999.49460603914,1697316.767681552
2021_12_20_-2.2198_15.0766,16.153423221300535,-0.603,0.246,-251071.8321864725,1697316.767681552
2021_12_20_-2.2198_15.0766,19.68014320164664,-0.603,0.246,-250144.16976690583,1697316.767681552
2021_12_20_-2.2198_15.0766,24.464467114812297,-0.427,0.245,-249216.5073473392,1697316.767681552
2021_12_20_-2.2198_15.0766,58.29596331111748,-0.427,0.245,-248288.8449277726,1697316.767681552
2021_12_20_-2.2198_15.0766,138.00227686582403,-0.427,0.245,-247361.18250820597,1697316.767681552
2021_12_20_-2.2198_15.0766,74.35767983581582,-0.447,0.258,-246433.5200886393,1697316.767681552
2021_12_20_-2.2198_15.0766,39.86972687704779,-0.447,0.258,-245505.85766907263,1697316.767681552
2021_12_20_-2.2198_15.0766,92.2687473147974,-0.531,0.244,-244578.19524950604,1697316.767681552
2021_12_20_-2.2198_15.0766,37.735396725610165,-0.531,0.244,-243650.53282993945,1697316.767681552
2021_12_20_-2.2198_15.0766,23.0145323961888,-0.531,0.244,-242722.8704103728,1697316.767681552
2021_12_20_-2.2198_15.0766,22.106200939206005,-0.196,0.245,-241795.20799080617,1697316.767681552
2021_12_20_-2.2198_15.0766,19.429415903236343,-0.196,0.245,-240867.54557123955,1697316.767681552
2021_12_20_-2.2198_15.0766,17.409723372171452,-0.196,0.245,-239939.8831516729,1697316.767681552
2021_12_20_-2.2198_15.0766,14.702742270243089,-0.707,0.245,-239012.22073210625,1697316.767681552
2021_12_20_-2.2198_15.0766,14.559305857399552,-0.707,0.245,-238084.55831253965,1697316.767681552
2021_12_20_-2.2198_15.0766,7.860924637147026,-0.766,0.244,-237378.7597718996,1697423.273799593
2021_12_20_-2.2198_15.0766,5.787402545492094,-0.244,0.247,-256572.51637304208,1696457.555939571
2021_12_20_-2.2198_15.0766,7.309226249175798,-0.244,0.247,-255710.14428430563,1696356.0825847131
2021_12_20_-2.2198_15.0766,7.261010302744973,-0.244,0.247,-254782.481864739,1696356.0825847131
2021_12_20_-2.2198_15.0766,8.050633539240657,-0.603,0.246,-253854.81944517238,1696356.0825847131
2021_12_20_-2.2198_15.0766,11.226233916399051,-0.603,0.246,-252927.15702560573,1696356.0825847131
2021_12_20_-2.2198_15.0766,13.820880242838031,-0.603,0.246,-251999.49460603914,1696356.0825847131
2021_12_20_-2.2198_15.0766,14.69326829480145,-0.603,0.246,-251071.8321864725,1696356.0825847131
2021_12_20_-2.2198_15.0766,16.63538370397978,-0.603,0.246,-250144.16976690583,1696356.0825847131
2021_12_20_-2.2198_15.0766,20.94817313862292,-0.427,0.245,-249216.5073473392,1696356.0825847131
2021_12_20_-2.2198_15.0766,24.661805583452406,-0.427,0.245,-248288.8449277726,1696356.0825847131
2021_12_20_-2.2198_15.0766,26.5590536118946,-0.427,0.245,-247361.18250820597,1696356.0825847131
2021_12_20_-2.2198_15.0766,23.850177850923814,-0.447,0.258,-246433.5200886393,1696356.0825847131
2021_12_20_-2.2198_15.0766,25.17987119075722,-0.447,0.258,-245505.85766907263,1696356.0825847131
2021_12_20_-2.2198_15.0766,24.815703622996878,-0.531,0.244,-244578.19524950604,1696356.0825847131
2021_12_20_-2.2198_15.0766,19.9215708881193,-0.531,0.244,-243650.53282993945,1696356.0825847131
2021_12_20_-2.2198_15.0766,19.620186377448498,-0.531,0.244,-242722.8704103728,1696356.0825847131
2021_12_20_-2.2198_15.0766,18.310106793728565,-0.196,0.245,-241795.20799080617,1696356.0825847131
2021_12_20_-2.2198_15.0766,15.958570586101246,-0.196,0.245,-240867.54557123955,1696356.0825847131
2021_12_20_-2.2198_15.0766,14.687691318131805,-0.196,0.245,-239939.8831516729,1696356.0825847131
2021_12_20_-2.2198_15.0766,13.391311957501737,-0.196,0.245,-239012.22073210625,1696356.0825847131
2021_12_20_-2.2198_15.0766,13.116062407148842,-0.707,0.245,-238084.55831253965,1696356.0825847131
2021_12_20_-2.2198_15.0766,5.085084262846141,-0.766,0.244,-237431.84058828928,1696457.555939571
2021_12_20_-2.2198_15.0766,4.160311391182404,-0.244,0.247,-256472.09593658033,1695501.2510181302
2021_12_20_-2.2198_15.0766,6.864061611007022,-0.244,0.247,-255710.14428430563,1695395.4350889223
2021_12_20_-2.2198_15.0766,7.57589462918156,-0.244,0.247,-254782.481864739,1695395.4350889223
2021_12_20_-2.2198_15.0766,7.431028937478992,-0.603,0.246,-253854.81944517238,1695395.4350889223
2021_12_20_-2.2198_15.0766,10.468671079312603,-0.603,0.246,-252927.15702560573,1695395.4350889223
2021_12_20_-2.2198_15.0766,13.154160726566488,-0.603,0.246,-251999.49460603914,1695395.4350889223
2021_12_20_-2.2198_15.0766,14.428440684409116,-0.603,0.246,-251071.8321864725,1695395.4350889223
2021_12_20_-2.2198_15.0766,14.97972560860883,-0.603,0.246,-250144.16976690583,1695395.4350889223
2021_12_20_-2.2198_15.0766,15.48621969503657,-0.427,0.245,-249216.5073473392,1695395.4350889223
2021_12_20_-2.2198_15.0766,20.02208748500282,-0.427,0.245,-248288.8449277726,1695395.4350889223
2021_12_20_-2.2198_15.0766,20.715238957264283,-0.427,0.245,-247361.18250820597,1695395.4350889223
2021_12_20_-2.2198_15.0766,20.260620112515785,-0.447,0.258,-246433.5200886393,1695395.4350889223
2021_12_20_-2.2198_15.0766,20.329526478758755,-0.447,0.258,-245505.85766907263,1695395.4350889223
2021_12_20_-2.2198_15.0766,20.853248856457828,-0.531,0.244,-244578.19524950604,1695395.4350889223
2021_12_20_-2.2198_15.0766,19.652770438386735,-0.531,0.244,-243650.53282993945,1695395.4350889223
2021_12_20_-2.2198_15.0766,17.399222914489275,-0.531,0.244,-242722.8704103728,1695395.4350889223
2021_12_20_-2.2198_15.0766,15.102019961128214,-0.196,0.245,-241795.20799080617,1695395.4350889223
2021_12_20_-2.2198_15.0766,14.415023149748649,-0.196,0.245,-240867.54557123955,1695395.4350889223
2021_12_20_-2.2198_15.0766,13.902523127329236,-0.196,0.245,-239939.8831516729,1695395.4350889223
2021_12_20_-2.2198_15.0766,13.239416632445018,-0.196,0.245,-239012.22073210625,1695395.4350889223
2021_12_20_-2.2198_15.0766,12.460003874047121,-0.196,0.245,-238084.55831253965,1695395.4350889223
2021_12_20_-2.2198_15.0766,1.770358486800498,-0.766,0.244,-237532.261024751,1695501.2510181302
2021_12_20_-2.2198_15.0766,1.87059447505233,-0.244,0.247,-256323.6097511396,1694558.942892035
2021_12_20_-2.2198_15.0766,7.268839357759624,-0.244,0.247,-255710.14428430563,1694434.8251709158
2021_12_20_-2.2198_15.0766,8.259639822561118,-0.244,0.247,-254782.481864739,1694434.8251709158
2021_12_20_-2.2198_15.0766,7.285499293355593,-0.603,0.246,-253854.81944517238,1694434.8251709158
2021_12_20_-2.2198_15.0766,8.786780104674937,-0.603,0.246,-252927.15702560573,1694434.8251709158
2021_12_20_-2.2198_15.0766,12.088405587518123,-0.603,0.246,-251999.49460603914,1694434.8251709158
2021_12_20_-2.2198_15.0766,13.724434378234607,-0.603,0.246,-251071.8321864725,1694434.8251709158
2021_12_20_-2.2198_15.0766,14.501360667792344,-0.603,0.246,-250144.16976690583,1694434.8251709158
2021_12_20_-2.2198_15.0766,15.329448868320128,-0.427,0.245,-249216.5073473392,1694434.8251709158
2021_12_20_-2.2198_15.0766,16.673102757879523,-0.427,0.245,-248288.8449277726,1694434.8251709158
2021_12_20_-2.2198_15.0766,16.45693830889347,-0.427,0.245,-247361.18250820597,1694434.8251709158
2021_12_20_-2.2198_15.0766,16.24074666556191,-0.447,0.258,-246433.5200886393,1694434.8251709158
2021_12_20_-2.2198_15.0766,16.990535548295327,-0.447,0.258,-245505.85766907263,1694434.8251709158
2021_12_20_-2.2198_15.0766,16.82544207918651,-0.531,0.244,-244578.19524950604,1694434.8251709158
2021_12_20_-2.2198_15.0766,16.214767567869668,-0.531,0.244,-243650.53282993945,1694434.8251709158
2021_12_20_-2.2198_15.0766,14.991615220227539,-0.531,0.244,-242722.8704103728,1694434.8251709158
2021_12_20_-2.2198_15.0766,14.065703861851748,-0.196,0.245,-241795.20799080617,1694434.8251709158
2021_12_20_-2.2198_15.0766,13.691654994648804,-0.196,0.245,-240867.54557123955,1694434.8251709158
2021_12_20_-2.2198_15.0766,13.4920391544097,-0.196,0.245,-239939.8831516729,1694434.8251709158
2021_12_20_-2.2198_15.0766,12.91800392401599,-0.196,0.245,-239012.22073210625,1694434.8251709158
2021_12_20_-2.2198_15.0766,9.512666262258229,-0.598,0.246,-238146.42912129953,1694548.598063571
2021_12_20_-2.2198_15.0766,0.000801877752029,-0.723,0.246,-237618.8764014319,1694904.7759099165
2021_12_20_-2.2198_15.0766,0.024427587604871,-0.244,0.247,-256187.58059397264,1693896.9981472255
2021_12_20_-2.2198_15.0766,6.386425321645976,-0.244,0.247,-255648.20498738144,1693577.5493460407
2021_12_20_-2.2198_15.0766,8.793379474732234,-0.244,0.247,-254782.481864739,1693474.2528074356
2021_12_20_-2.2198_15.0766,8.280946716634528,-0.603,0.246,-253854.81944517238,1693474.2528074356
2021_12_20_-2.2198_15.0766,7.498691165827837,-0.603,0.246,-252927.15702560573,1693474.2528074356
2021_12_20_-2.2198_15.0766,9.407951900145948,-0.603,0.246,-251999.49460603914,1693474.2528074356
2021_12_20_-2.2198_15.0766,11.772824179730206,-0.603,0.246,-251071.8321864725,1693474.2528074356
2021_12_20_-2.2198_15.0766,13.570591607465742,-0.603,0.246,-250144.16976690583,1693474.2528074356
2021_12_20_-2.2198_15.0766,14.625381631081593,-0.427,0.245,-249216.5073473392,1693474.2528074356
2021_12_20_-2.2198_15.0766,15.214559779922403,-0.427,0.245,-248288.8449277726,1693474.2528074356
2021_12_20_-2.2198_15.0766,15.31911625018781,-0.427,0.245,-247361.18250820597,1693474.2528074356
2021_12_20_-2.2198_15.0766,15.213665800772384,-0.447,0.258,-246433.5200886393,1693474.2528074356
2021_12_20_-2.2198_15.0766,14.919604445984282,-0.447,0.258,-245505.85766907263,1693474.2528074356
