space_time_id,pop,rwi,error,wealth_usd,wealth_cfa,usd_to_cfa
2022_5_3_-5.6052_14.9822,8.42081651977674,-0.195,0.269,4589,7,0.0016
2022_5_3_-5.6052_14.9822,8.801996618699246,-0.195,0.269,4797,8,0.0016
2022_5_3_-5.6052_14.9822,9.012553002098656,-0.195,0.269,4911,8,0.0016
2022_5_3_-5.6052_14.9822,9.84585685657689,-0.195,0.269,5365,9,0.0016
2022_5_3_-5.6052_14.9822,9.070784285232032,-1.022,0.27,4943,8,0.0016
2022_5_3_-5.6052_14.9822,9.43030824818365,-1.022,0.27,5139,8,0.0016
2022_5_3_-5.6052_14.9822,8.49426409016056,-0.315,0.27,3389,5,0.0016
2022_5_3_-5.6052_14.9822,8.296593349734415,-0.315,0.27,3310,5,0.0016
2022_5_3_-5.6052_14.9822,8.502943701623533,-0.282,0.27,3392,5,0.0016
2022_5_3_-5.6052_14.9822,9.29897423488976,-0.282,0.27,3710,6,0.0016
2022_5_3_-5.6052_14.9822,9.818126096748191,-0.282,0.27,3917,6,0.0016
2022_5_3_-5.6052_14.9822,8.682200313805279,-1.155,0.27,3464,6,0.0016
2022_5_3_-5.6052_14.9822,8.58151970864587,-1.155,0.27,3424,5,0.0016
2022_5_3_-5.6052_14.9822,0.948126738584755,-0.195,0.269,516,1,0.0016
2022_5_3_-5.6052_14.9822,5.481569170486299,-0.195,0.269,2987,5,0.0016
2022_5_3_-5.6052_14.9822,6.258904285856908,-0.195,0.269,3411,5,0.0016
2022_5_3_-5.6052_14.9822,6.264467803893978,-0.195,0.269,3414,5,0.0016
2022_5_3_-5.6052_14.9822,6.279945943385038,-0.195,0.269,3422,5,0.0016
2022_5_3_-5.6052_14.9822,6.548709176260909,-0.195,0.269,3569,6,0.0016
2022_5_3_-5.6052_14.9822,7.128816238162836,-0.195,0.269,3885,6,0.0016
2022_5_3_-5.6052_14.9822,6.97029100880903,-0.195,0.269,3798,6,0.0016
2022_5_3_-5.6052_14.9822,7.50801112116751,-0.195,0.269,4091,7,0.0016
2022_5_3_-5.6052_14.9822,6.976175147878939,-0.315,0.27,2783,4,0.0016
2022_5_3_-5.6052_14.9822,7.875282299150508,-0.315,0.27,3142,5,0.0016
2022_5_3_-5.6052_14.9822,8.69754741835808,-0.282,0.27,3470,6,0.0016
2022_5_3_-5.6052_14.9822,8.943791164318608,-0.282,0.27,3568,6,0.0016
2022_5_3_-5.6052_14.9822,9.25292589321451,-0.282,0.27,3691,6,0.0016
2022_5_3_-5.6052_14.9822,9.001335632324421,-1.155,0.27,3591,6,0.0016
2022_5_3_-5.6052_14.9822,6.59975327686852,-1.155,0.27,2633,4,0.0016
2022_5_3_-5.6052_14.9822,0.532181329889262,-0.195,0.269,290,0,0.0016
2022_5_3_-5.6052_14.9822,4.235078373010993,-0.195,0.269,2308,4,0.0016
2022_5_3_-5.6052_14.9822,6.098300589468298,-0.195,0.269,3323,5,0.0016
2022_5_3_-5.6052_14.9822,6.016048557109728,-0.195,0.269,3278,5,0.0016
2022_5_3_-5.6052_14.9822,6.202591809620625,-0.195,0.269,3380,5,0.0016
2022_5_3_-5.6052_14.9822,6.546008217316007,-0.195,0.269,3567,6,0.0016
2022_5_3_-5.6052_14.9822,6.416776195303161,-0.195,0.269,3497,6,0.0016
2022_5_3_-5.6052_14.9822,6.352873166885675,-0.195,0.269,3462,6,0.0016
2022_5_3_-5.6052_14.9822,6.399236568857549,-0.195,0.269,3487,6,0.0016
2022_5_3_-5.6052_14.9822,6.581811068975661,-0.315,0.27,2626,4,0.0016
2022_5_3_-5.6052_14.9822,7.824394065408198,-0.282,0.27,3121,5,0.0016
2022_5_3_-5.6052_14.9822,7.969619148897712,-0.282,0.27,3179,5,0.0016
2022_5_3_-5.6052_14.9822,7.585379710773507,-0.282,0.27,3026,5,0.0016
2022_5_3_-5.6052_14.9822,5.709970751995932,-1.155,0.27,2278,4,0.0016
2022_5_3_-5.6052_14.9822,0.001076992539198,-0.195,0.269,0,0,0.0016
2022_5_3_-5.6052_14.9822,1.90434007294833,-0.195,0.269,1037,2,0.0016
2022_5_3_-5.6052_14.9822,4.72708925169903,-0.195,0.269,2576,4,0.0016
2022_5_3_-5.6052_14.9822,6.32963593390566,-0.195,0.269,3449,6,0.0016
2022_5_3_-5.6052_14.9822,6.280418726627873,-0.195,0.269,3422,5,0.0016
2022_5_3_-5.6052_14.9822,6.176455962550664,-0.195,0.269,3366,5,0.0016
2022_5_3_-5.6052_14.9822,6.197295139819902,-0.195,0.269,3377,5,0.0016
2022_5_3_-5.6052_14.9822,5.860473380909339,-0.195,0.269,3193,5,0.0016
2022_5_3_-5.6052_14.9822,6.440160982227359,-0.195,0.269,3509,6,0.0016
2022_5_3_-5.6052_14.9822,7.881760538831897,-0.282,0.27,3144,5,0.0016
2022_5_3_-5.6052_14.9822,6.370567746520041,-0.282,0.27,2541,4,0.0016
2022_5_3_-5.6052_14.9822,2.444368610313131,-0.282,0.27,975,2,0.0016
2022_5_3_-5.6052_14.9822,0.012351542079903,-1.155,0.27,4,0,0.0016
2022_5_3_-5.6052_14.9822,0.49195206989355,-0.195,0.269,268,0,0.0016
2022_5_3_-5.6052_14.9822,1.798563732159012,-0.195,0.269,980,2,0.0016
2022_5_3_-5.6052_14.9822,2.606907107344272,-0.195,0.269,1420,2,0.0016
2022_5_3_-5.6052_14.9822,2.909599020369452,-0.195,0.269,1585,3,0.0016
2022_5_3_-5.6052_14.9822,2.538852529049359,-0.195,0.269,1383,2,0.0016
2022_5_3_-5.6052_14.9822,1.934290007097839,-0.195,0.269,1054,2,0.0016
2022_5_3_-5.6052_14.9822,0.606299171027609,-0.195,0.269,330,1,0.0016
2022_1_30_-5.2547_14.8252,0.329573534927969,-0.429,0.262,131,0,0.0016
2022_1_30_-5.2547_14.8252,1.289549984603699,-0.673,0.262,344,1,0.0016
2022_1_30_-5.2547_14.8252,2.257639463613303,-0.673,0.262,602,1,0.0016
2022_1_30_-5.2547_14.8252,3.006306052370052,-0.673,0.262,802,1,0.0016
2022_1_30_-5.2547_14.8252,2.844259992089095,-0.673,0.262,759,1,0.0016
2022_1_30_-5.2547_14.8252,2.057975286427173,-0.372,0.26,821,1,0.0016
2022_1_30_-5.2547_14.8252,0.734816070238412,-0.372,0.26,293,0,0.0016
2022_1_30_-5.2547_14.8252,1.774328875732878,-0.429,0.262,707,1,0.0016
2022_1_30_-5.2547_14.8252,5.078636151778151,-0.429,0.262,2026,3,0.0016
2022_1_30_-5.2547_14.8252,6.641684260211303,-0.429,0.262,2650,4,0.0016
2022_1_30_-5.2547_14.8252,5.628058125166468,-0.673,0.262,1502,2,0.0016
2022_1_30_-5.2547_14.8252,5.653634907389423,-0.673,0.262,1509,2,0.0016
2022_1_30_-5.2547_14.8252,6.41288397858318,-0.673,0.262,1712,3,0.0016
2022_1_30_-5.2547_14.8252,6.430794053135877,-0.372,0.26,2565,4,0.0016
2022_1_30_-5.2547_14.8252,7.783977935599832,-0.372,0.26,3105,5,0.0016
2022_1_30_-5.2547_14.8252,10.426923551077474,-0.372,0.26,4160,7,0.0016
2022_1_30_-5.2547_14.8252,8.41123529133768,-0.372,0.26,3356,5,0.0016
2022_1_30_-5.2547_14.8252,3.684474907743924,-0.372,0.26,1470,2,0.0016
2022_1_30_-5.2547_14.8252,0.043893216511467,-0.372,0.26,17,0,0.0016
2022_1_30_-5.2547_14.8252,0.470493206104258,-0.796,0.262,125,0,0.0016
2022_1_30_-5.2547_14.8252,4.820669250539114,-0.796,0.262,1287,2,0.0016
2022_1_30_-5.2547_14.8252,7.166957751536523,-0.796,0.262,1913,3,0.0016
2022_1_30_-5.2547_14.8252,7.134894953233598,0.063,0.276,3888,6,0.0016
2022_1_30_-5.2547_14.8252,7.714768607531273,0.063,0.276,4204,7,0.0016
2022_1_30_-5.2547_14.8252,6.942114970738112,0.063,0.276,3783,6,0.0016
2022_1_30_-5.2547_14.8252,6.107584841320261,0.063,0.276,3328,5,0.0016
2022_1_30_-5.2547_14.8252,6.584380829322879,-0.471,0.261,2627,4,0.0016
2022_1_30_-5.2547_14.8252,6.715436331108172,-0.471,0.261,2679,4,0.0016
2022_1_30_-5.2547_14.8252,8.999665033156106,-0.372,0.26,3590,6,0.0016
2022_1_30_-5.2547_14.8252,10.495091167777655,-0.372,0.26,4187,7,0.0016
2022_1_30_-5.2547_14.8252,22.8601106298584,-0.372,0.26,9121,15,0.0016
2022_1_30_-5.2547_14.8252,20.934357445775643,-0.372,0.26,8352,13,0.0016
2022_1_30_-5.2547_14.8252,8.443005185720008,-0.372,0.26,3368,5,0.0016
2022_1_30_-5.2547_14.8252,1.188179292409656,-0.372,0.26,474,1,0.0016
2022_1_30_-5.2547_14.8252,0.926738713337654,-0.796,0.262,247,0,0.0016
2022_1_30_-5.2547_14.8252,9.515119547313644,-0.796,0.262,2540,4,0.0016
2022_1_30_-5.2547_14.8252,12.546703918239968,-0.796,0.262,3349,5,0.0016
2022_1_30_-5.2547_14.8252,10.338014600023069,-0.796,0.262,2760,4,0.0016
2022_1_30_-5.2547_14.8252,8.161245700234584,0.063,0.276,4447,7,0.0016
2022_1_30_-5.2547_14.8252,7.540907367649865,0.063,0.276,4109,7,0.0016
2022_1_30_-5.2547_14.8252,7.409583493428524,0.063,0.276,4038,6,0.0016
2022_1_30_-5.2547_14.8252,6.480346815965953,0.063,0.276,3531,6,0.0016
2022_1_30_-5.2547_14.8252,6.274244039239697,-0.471,0.261,2503,4,0.0016
2022_1_30_-5.2547_14.8252,6.561892959273452,-0.471,0.261,2618,4,0.0016
2022_1_30_-5.2547_14.8252,9.584359330830267,-0.471,0.261,3824,6,0.0016
2022_1_30_-5.2547_14.8252,11.210215895233851,-0.372,0.26,4472,7,0.0016
2022_1_30_-5.2547_14.8252,32.34606590271394,-0.372,0.26,12906,21,0.0016
2022_1_30_-5.2547_14.8252,28.531604348387063,-0.372,0.26,11384,18,0.0016
2022_1_30_-5.2547_14.8252,11.12399875079232,-0.372,0.26,4438,7,0.0016
2022_1_30_-5.2547_14.8252,8.653795438262017,-0.372,0.26,3452,6,0.0016
2022_1_30_-5.2547_14.8252,1.368280908289851,-0.372,0.26,545,1,0.0016
2022_1_30_-5.2547_14.8252,0.410298971047258,-0.796,0.262,109,0,0.0016
2022_1_30_-5.2547_14.8252,10.50882210675689,-0.796,0.262,2805,4,0.0016
2022_1_30_-5.2547_14.8252,15.692787024918118,-0.796,0.262,4189,7,0.0016
2022_1_30_-5.2547_14.8252,16.124245001186548,-0.796,0.262,4305,7,0.0016
2022_1_30_-5.2547_14.8252,13.964518022284455,-0.796,0.262,3728,6,0.0016
2022_1_30_-5.2547_14.8252,12.195711680650836,0.063,0.276,6646,11,0.0016
2022_1_30_-5.2547_14.8252,7.859350040140598,0.063,0.276,4283,7,0.0016
2022_1_30_-5.2547_14.8252,6.862402638458891,0.063,0.276,3740,6,0.0016
2022_1_30_-5.2547_14.8252,6.174342066540098,0.063,0.276,3365,5,0.0016
2022_1_30_-5.2547_14.8252,6.127107379670126,-0.471,0.261,2444,4,0.0016
2022_1_30_-5.2547_14.8252,6.219526449565294,-0.471,0.261,2481,4,0.0016
2022_1_30_-5.2547_14.8252,8.271015727303613,-0.471,0.261,3300,5,0.0016
2022_1_30_-5.2547_14.8252,10.82192828230617,-0.471,0.261,4317,7,0.0016
2022_1_30_-5.2547_14.8252,10.665663625272996,-0.372,0.26,4255,7,0.0016
2022_1_30_-5.2547_14.8252,10.98736814458243,-0.372,0.26,4383,7,0.0016
2022_1_30_-5.2547_14.8252,10.70764369205578,-0.372,0.26,4272,7,0.0016
2022_1_30_-5.2547_14.8252,8.231398031735242,-0.372,0.26,3284,5,0.0016
2022_1_30_-5.2547_14.8252,6.065705680723536,-0.372,0.26,2420,4,0.0016
2022_1_30_-5.2547_14.8252,0.80805639329636,-0.565,0.26,322,1,0.0016
2022_1_30_-5.2547_14.8252,7.438329275056623,-0.879,0.262,1986,3,0.0016
2022_1_30_-5.2547_14.8252,14.038204434112162,-0.796,0.262,3748,6,0.0016
2022_1_30_-5.2547_14.8252,31.603066976453185,-0.796,0.262,8438,14,0.0016
2022_1_30_-5.2547_14.8252,49.76975727517019,-0.796,0.262,13288,21,0.0016
2022_1_30_-5.2547_14.8252,18.518529056821915,-0.796,0.262,4944,8,0.0016
2022_1_30_-5.2547_14.8252,13.436158451292428,0.063,0.276,7322,12,0.0016
2022_1_30_-5.2547_14.8252,8.800311403833762,0.063,0.276,4796,8,0.0016
2022_1_30_-5.2547_14.8252,6.681615456026056,0.063,0.276,3641,6,0.0016
2022_1_30_-5.2547_14.8252,5.85980908216642,0.063,0.276,3193,5,0.0016
2022_1_30_-5.2547_14.8252,5.897622119528088,-0.471,0.261,2353,4,0.0016
2022_1_30_-5.2547_14.8252,6.082114740701313,-0.471,0.261,2426,4,0.0016
2022_1_30_-5.2547_14.8252,6.512162627306639,-0.471,0.261,2598,4,0.0016
2022_1_30_-5.2547_14.8252,8.416260895125783,-0.471,0.261,3358,5,0.0016
2022_1_30_-5.2547_14.8252,9.928357824479985,-0.471,0.261,3961,6,0.0016
2022_1_30_-5.2547_14.8252,9.759955794267988,-0.372,0.26,3894,6,0.0016
2022_1_30_-5.2547_14.8252,8.258945107589836,-0.372,0.26,3295,5,0.0016
2022_1_30_-5.2547_14.8252,6.683275080820201,-0.372,0.26,2666,4,0.0016
2022_1_30_-5.2547_14.8252,6.124627713204554,-0.565,0.26,2443,4,0.0016
2022_1_30_-5.2547_14.8252,4.343390250211339,-0.565,0.26,1733,3,0.0016
2022_1_30_-5.2547_14.8252,0.02453309948392,-0.565,0.26,9,0,0.0016
2022_1_30_-5.2547_14.8252,1.962016103994279,-0.879,0.262,523,1,0.0016
2022_1_30_-5.2547_14.8252,14.313555350456724,-0.879,0.262,3821,6,0.0016
2022_1_30_-5.2547_14.8252,14.510840622339977,-0.879,0.262,3874,6,0.0016
2022_1_30_-5.2547_14.8252,30.9444519467498,-0.796,0.262,8262,13,0.0016
2022_1_30_-5.2547_14.8252,50.42877995361864,-0.796,0.262,13464,22,0.0016
2022_1_30_-5.2547_14.8252,16.607183799475767,-0.796,0.262,4434,7,0.0016
2022_1_30_-5.2547_14.8252,11.861924435684632,0.063,0.276,6464,10,0.0016
2022_1_30_-5.2547_14.8252,8.786538079554461,0.063,0.276,4788,8,0.0016
2022_1_30_-5.2547_14.8252,6.613454335331376,0.063,0.276,3604,6,0.0016
2022_1_30_-5.2547_14.8252,6.201975828216423,0.063,0.276,3380,5,0.0016
2022_1_30_-5.2547_14.8252,6.228780132556508,-0.471,0.261,2485,4,0.0016
2022_1_30_-5.2547_14.8252,6.088417127494608,-0.471,0.261,2429,4,0.0016
2022_1_30_-5.2547_14.8252,6.428886474462352,-0.471,0.261,2565,4,0.0016
2022_1_30_-5.2547_14.8252,6.740144326175965,-0.471,0.261,2689,4,0.0016
2022_1_30_-5.2547_14.8252,6.985025268195971,-0.471,0.261,2787,4,0.0016
2022_1_30_-5.2547_14.8252,7.123930797698892,-0.471,0.261,2842,5,0.0016
2022_1_30_-5.2547_14.8252,6.438670622931287,-0.372,0.26,2569,4,0.0016
2022_1_30_-5.2547_14.8252,6.219192974665258,-0.565,0.26,2481,4,0.0016
2022_1_30_-5.2547_14.8252,5.563807440162232,-0.565,0.26,2219,4,0.0016
2022_1_30_-5.2547_14.8252,4.549157789415322,-0.565,0.26,1815,3,0.0016
2022_1_30_-5.2547_14.8252,1.269994336291531,-0.565,0.26,506,1,0.0016
2022_1_30_-5.2547_14.8252,7.145679921070768,-0.879,0.262,1907,3,0.0016
2022_1_30_-5.2547_14.8252,14.678689287452318,-0.879,0.262,3919,6,0.0016
2022_1_30_-5.2547_14.8252,59.97326781427488,-0.879,0.262,16012,26,0.0016
2022_1_30_-5.2547_14.8252,45.97016561409099,-0.879,0.262,12274,20,0.0016
2022_1_30_-5.2547_14.8252,12.735128711176092,-0.796,0.262,3400,5,0.0016
2022_1_30_-5.2547_14.8252,12.37052425585559,-0.796,0.262,3302,5,0.0016
2022_1_30_-5.2547_14.8252,10.759923498660498,0.063,0.276,5864,9,0.0016
2022_1_30_-5.2547_14.8252,7.508154810959283,0.063,0.276,4091,7,0.0016
2022_1_30_-5.2547_14.8252,6.491157165018048,0.063,0.276,3537,6,0.0016
2022_1_30_-5.2547_14.8252,6.488571763424719,-0.416,0.292,2588,4,0.0016
2022_1_30_-5.2547_14.8252,6.963875982797639,-0.471,0.261,2778,4,0.0016
2022_1_30_-5.2547_14.8252,6.726318331542872,-0.471,0.261,2683,4,0.0016
2022_1_30_-5.2547_14.8252,6.476176694411309,-0.471,0.261,2583,4,0.0016
2022_1_30_-5.2547_14.8252,6.573286755606913,-0.471,0.261,2622,4,0.0016
2022_1_30_-5.2547_14.8252,6.528095294273066,-0.471,0.261,2604,4,0.0016
2022_1_30_-5.2547_14.8252,6.688301041229886,-0.471,0.261,2668,4,0.0016
2022_1_30_-5.2547_14.8252,6.431360519613238,-0.565,0.26,2566,4,0.0016
2022_1_30_-5.2547_14.8252,5.74527602262652,-0.565,0.26,2292,4,0.0016
2022_1_30_-5.2547_14.8252,4.327549195958946,-0.565,0.26,1726,3,0.0016
2022_1_30_-5.2547_14.8252,3.704875812217572,-0.565,0.26,1478,2,0.0016
2022_1_30_-5.2547_14.8252,2.254606661980417,-0.565,0.26,899,1,0.0016
2022_1_30_-5.2547_14.8252,0.00023399672865,-0.879,0.262,0,0,0.0016
2022_1_30_-5.2547_14.8252,10.81116964164456,-0.879,0.262,2886,5,0.0016
2022_1_30_-5.2547_14.8252,15.557146269742612,-0.879,0.262,4153,7,0.0016
2022_1_30_-5.2547_14.8252,40.50504635122498,-0.879,0.262,10814,17,0.0016
2022_1_30_-5.2547_14.8252,28.723232145019672,-0.879,0.262,7669,12,0.0016
2022_1_30_-5.2547_14.8252,12.24535756232912,-0.879,0.262,3269,5,0.0016
2022_1_30_-5.2547_14.8252,11.10644420303643,-0.796,0.262,2965,5,0.0016
2022_1_30_-5.2547_14.8252,8.112586498347527,0.063,0.276,4421,7,0.0016
2022_1_30_-5.2547_14.8252,6.774359522985208,-0.416,0.292,2702,4,0.0016
2022_1_30_-5.2547_14.8252,6.851603589012877,-0.416,0.292,2733,4,0.0016
2022_1_30_-5.2547_14.8252,8.77272826677683,-0.416,0.292,3500,6,0.0016
2022_1_30_-5.2547_14.8252,10.0774524464914,-0.416,0.292,4020,6,0.0016
2022_1_30_-5.2547_14.8252,9.996258684430693,-0.443,0.3,3988,6,0.0016
2022_1_30_-5.2547_14.8252,9.156204526071331,-0.443,0.3,3653,6,0.0016
2022_1_30_-5.2547_14.8252,7.609092798924658,-0.443,0.3,3036,5,0.0016
2022_1_30_-5.2547_14.8252,6.654028365597942,-0.443,0.3,2654,4,0.0016
2022_1_30_-5.2547_14.8252,6.42538876592233,-0.443,0.3,2563,4,0.0016
2022_1_30_-5.2547_14.8252,5.374961078478851,-0.565,0.26,2144,3,0.0016
2022_1_30_-5.2547_14.8252,4.121680161307571,-0.565,0.26,1644,3,0.0016
2022_1_30_-5.2547_14.8252,3.440990337007295,-0.565,0.26,1372,2,0.0016
2022_1_30_-5.2547_14.8252,2.910734093301959,-0.565,0.26,1161,2,0.0016
2022_1_30_-5.2547_14.8252,2.927886013669661,-0.565,0.26,1168,2,0.0016
2022_1_30_-5.2547_14.8252,0.188184210914074,-0.565,0.26,75,0,0.0016
2022_1_30_-5.2547_14.8252,0.702924092231437,-0.415,0.262,280,0,0.0016
2022_1_30_-5.2547_14.8252,13.26358691972317,-0.415,0.262,5292,8,0.0016
2022_1_30_-5.2547_14.8252,19.203441019292374,-0.415,0.262,7662,12,0.0016
2022_1_30_-5.2547_14.8252,39.811907628746056,-0.415,0.262,15884,25,0.0016
2022_1_30_-5.2547_14.8252,14.0128243802561,-0.415,0.262,5591,9,0.0016
2022_1_30_-5.2547_14.8252,11.74404068999917,-0.415,0.262,4685,7,0.0016
2022_1_30_-5.2547_14.8252,8.953062274463518,-0.415,0.262,3572,6,0.0016
2022_1_30_-5.2547_14.8252,7.022864519182534,-0.416,0.292,2802,4,0.0016
2022_1_30_-5.2547_14.8252,6.769337681514159,-0.416,0.292,2700,4,0.0016
2022_1_30_-5.2547_14.8252,8.791224368071179,-0.416,0.292,3507,6,0.0016
2022_1_30_-5.2547_14.8252,11.07780562645328,-0.416,0.292,4420,7,0.0016
2022_1_30_-5.2547_14.8252,11.430973120968762,-0.416,0.292,4560,7,0.0016
2022_1_30_-5.2547_14.8252,11.23757791803591,-0.443,0.3,4483,7,0.0016
2022_1_30_-5.2547_14.8252,10.47837151007514,-0.443,0.3,4180,7,0.0016
2022_1_30_-5.2547_14.8252,9.40765884242408,-0.443,0.3,3753,6,0.0016
2022_1_30_-5.2547_14.8252,7.292133073658903,-0.443,0.3,2909,5,0.0016
2022_1_30_-5.2547_14.8252,6.631523902647414,-0.443,0.3,2645,4,0.0016
2022_1_30_-5.2547_14.8252,5.769737602956896,-0.565,0.26,2302,4,0.0016
2022_1_30_-5.2547_14.8252,4.098223930376435,-0.565,0.26,1635,3,0.0016
2022_1_30_-5.2547_14.8252,2.960399369638648,-0.565,0.26,1181,2,0.0016
2022_1_30_-5.2547_14.8252,2.925717331914354,-0.565,0.26,1167,2,0.0016
2022_1_30_-5.2547_14.8252,2.90292764907943,-0.565,0.26,1158,2,0.0016
2022_1_30_-5.2547_14.8252,0.640127917722423,-0.565,0.26,255,0,0.0016
2022_1_30_-5.2547_14.8252,1.577438555396344,-0.415,0.262,629,1,0.0016
2022_1_30_-5.2547_14.8252,13.014153159760143,-0.415,0.262,5192,8,0.0016
2022_1_30_-5.2547_14.8252,25.560007964084377,-0.415,0.262,10198,16,0.0016
2022_1_30_-5.2547_14.8252,61.26940243822962,-0.415,0.262,24446,39,0.0016
2022_1_30_-5.2547_14.8252,19.766036417048245,-0.415,0.262,7886,13,0.0016
2022_1_30_-5.2547_14.8252,12.615528627737335,-0.415,0.262,5033,8,0.0016
2022_1_30_-5.2547_14.8252,8.918409002352506,-0.415,0.262,3558,6,0.0016
2022_1_30_-5.2547_14.8252,6.527181802144638,-0.416,0.292,2604,4,0.0016
2022_1_30_-5.2547_14.8252,6.792952006846767,-0.416,0.292,2710,4,0.0016
2022_1_30_-5.2547_14.8252,9.767477277466002,-0.416,0.292,3897,6,0.0016
2022_1_30_-5.2547_14.8252,11.14169409396319,-0.416,0.292,4445,7,0.0016
2022_1_30_-5.2547_14.8252,34.06792812899508,-0.416,0.292,13593,22,0.0016
2022_1_30_-5.2547_14.8252,45.03241407059048,-0.443,0.3,17967,29,0.0016
2022_1_30_-5.2547_14.8252,14.964078711544936,-0.443,0.3,5970,10,0.0016
2022_1_30_-5.2547_14.8252,10.59034220466987,-0.443,0.3,4225,7,0.0016
2022_1_30_-5.2547_14.8252,8.005121512942038,-0.443,0.3,3194,5,0.0016
2022_1_30_-5.2547_14.8252,6.577276762459023,-0.443,0.3,2624,4,0.0016
2022_1_30_-5.2547_14.8252,5.745190362226914,-0.443,0.3,2292,4,0.0016
2022_1_30_-5.2547_14.8252,4.137088821046031,-0.565,0.26,1650,3,0.0016
2022_1_30_-5.2547_14.8252,2.916248396633085,-0.565,0.26,1163,2,0.0016
2022_1_30_-5.2547_14.8252,2.918276365119044,-0.565,0.26,1164,2,0.0016
2022_1_30_-5.2547_14.8252,2.871385191753075,-0.565,0.26,1145,2,0.0016
2022_1_30_-5.2547_14.8252,0.81909201329032,-0.565,0.26,326,1,0.0016
2022_1_30_-5.2547_14.8252,1.327810357128415,-0.415,0.262,529,1,0.0016
2022_1_30_-5.2547_14.8252,11.783831626650471,-0.415,0.262,4701,8,0.0016
2022_1_30_-5.2547_14.8252,13.356213927007309,-0.415,0.262,5329,9,0.0016
2022_1_30_-5.2547_14.8252,18.019467119866405,-0.415,0.262,7189,12,0.0016
2022_1_30_-5.2547_14.8252,14.213346647884798,-0.415,0.262,5671,9,0.0016
2022_1_30_-5.2547_14.8252,12.348417543282698,-0.415,0.262,4927,8,0.0016
2022_1_30_-5.2547_14.8252,7.730512691829301,-0.415,0.262,3084,5,0.0016
2022_1_30_-5.2547_14.8252,6.570826784965385,-0.416,0.292,2621,4,0.0016
2022_1_30_-5.2547_14.8252,6.824159642858566,-0.416,0.292,2722,4,0.0016
2022_1_30_-5.2547_14.8252,9.520981819934825,-0.416,0.292,3798,6,0.0016
2022_1_30_-5.2547_14.8252,10.944932304190342,-0.416,0.292,4367,7,0.0016
2022_1_30_-5.2547_14.8252,34.413562345571265,-0.416,0.292,13731,22,0.0016
2022_1_30_-5.2547_14.8252,44.02609657348998,-0.443,0.3,17566,28,0.0016
2022_1_30_-5.2547_14.8252,15.607963925348471,-0.443,0.3,6227,10,0.0016
2022_1_30_-5.2547_14.8252,10.597088504294026,-0.443,0.3,4228,7,0.0016
2022_1_30_-5.2547_14.8252,7.933868821683921,-0.443,0.3,3165,5,0.0016
2022_1_30_-5.2547_14.8252,6.467177071475657,-0.443,0.3,2580,4,0.0016
2022_1_30_-5.2547_14.8252,5.726515510047173,-0.443,0.3,2284,4,0.0016
2022_1_30_-5.2547_14.8252,4.201121691037,-0.565,0.26,1676,3,0.0016
2022_1_30_-5.2547_14.8252,2.945223154528807,-0.565,0.26,1175,2,0.0016
2022_1_30_-5.2547_14.8252,2.881534661294103,-0.565,0.26,1149,2,0.0016
2022_1_30_-5.2547_14.8252,2.71780824307689,-0.565,0.26,1084,2,0.0016
2022_1_30_-5.2547_14.8252,0.874334358174783,-0.565,0.26,348,1,0.0016
2022_1_30_-5.2547_14.8252,0.378785177024506,-0.415,0.262,151,0,0.0016
2022_1_30_-5.2547_14.8252,8.597808408118096,-0.415,0.262,3430,5,0.0016
2022_1_30_-5.2547_14.8252,12.09032223359494,-0.415,0.262,4824,8,0.0016
2022_1_30_-5.2547_14.8252,13.31979073127901,-0.415,0.262,5314,9,0.0016
2022_1_30_-5.2547_14.8252,12.088623582576671,-0.415,0.262,4823,8,0.0016
2022_1_30_-5.2547_14.8252,8.526703498472052,-0.415,0.262,3402,5,0.0016
2022_1_30_-5.2547_14.8252,6.764969792064344,-0.415,0.262,2699,4,0.0016
2022_1_30_-5.2547_14.8252,6.415967041835634,-0.416,0.292,2559,4,0.0016
2022_1_30_-5.2547_14.8252,6.491498862493562,-0.416,0.292,2590,4,0.0016
2022_1_30_-5.2547_14.8252,8.30151551445576,-0.416,0.292,3312,5,0.0016
2022_1_30_-5.2547_14.8252,10.65818624809906,-0.416,0.292,4252,7,0.0016
2022_1_30_-5.2547_14.8252,11.151194876238815,-0.416,0.292,4449,7,0.0016
2022_1_30_-5.2547_14.8252,11.038126348535169,-0.443,0.3,4404,7,0.0016
2022_1_30_-5.2547_14.8252,11.057788594873532,-0.443,0.3,4412,7,0.0016
2022_1_30_-5.2547_14.8252,9.912150774605248,-0.443,0.3,3954,6,0.0016
2022_1_30_-5.2547_14.8252,6.996403141175444,-0.443,0.3,2791,4,0.0016
2022_1_30_-5.2547_14.8252,6.287757090389429,-0.443,0.3,2508,4,0.0016
2022_1_30_-5.2547_14.8252,5.500530390790091,-0.443,0.3,2194,4,0.0016
2022_1_30_-5.2547_14.8252,3.931394083378811,-1.08,0.261,1568,3,0.0016
2022_1_30_-5.2547_14.8252,2.8683307791822,-1.08,0.261,1144,2,0.0016
2022_1_30_-5.2547_14.8252,2.760646406450348,-1.08,0.261,1101,2,0.0016
2022_1_30_-5.2547_14.8252,2.508559931240412,-1.08,0.261,1000,2,0.0016
2022_1_30_-5.2547_14.8252,0.648470769124738,-1.08,0.261,258,0,0.0016
2022_1_30_-5.2547_14.8252,5.338050837575444,-0.415,0.262,2129,3,0.0016
