space_time_id,pop,rwi,error,wealth_usd,wealth_cfa,usd_to_cfa
2023_2_16_-0.1311_12.7097,57.80222861240709,-0.45,0.318,16242,26,0.0016
2023_2_16_-0.1311_12.7097,92.82285589593218,-0.367,0.287,26083,42,0.0016
2023_2_16_-0.1311_12.7097,95.8071740110244,-0.367,0.287,26921,43,0.0016
2023_2_16_-0.1311_12.7097,70.18428155724628,-0.367,0.287,19721,32,0.0016
2023_2_16_-0.1311_12.7097,107.77490103205412,-0.394,0.3,30284,48,0.0016
2023_2_16_-0.1311_12.7097,129.60460896982963,-0.394,0.3,36418,58,0.0016
2023_2_16_-0.1311_12.7097,152.74057190446072,-0.394,0.3,42920,69,0.0016
2023_2_16_-0.1311_12.7097,179.12529949508058,-0.741,0.308,32242,52,0.0016
2023_2_16_-0.1311_12.7097,322.1498368138373,-0.741,0.308,57986,93,0.0016
2023_2_16_-0.1311_12.7097,322.1827883119617,-0.406,0.319,90533,145,0.0016
2023_2_16_-0.1311_12.7097,185.7287097238191,-0.406,0.319,52189,84,0.0016
2023_2_16_-0.1311_12.7097,113.8109747645222,-0.406,0.319,31980,51,0.0016
2023_2_16_-0.1311_12.7097,74.21178110738589,-0.756,0.293,13358,21,0.0016
2023_2_16_-0.1311_12.7097,67.82618997285408,-0.756,0.293,12208,20,0.0016
2023_2_16_-0.1311_12.7097,66.11057856866542,-0.756,0.293,11899,19,0.0016
2023_2_16_-0.1311_12.7097,60.1942097678973,-0.371,0.302,16914,27,0.0016
2023_2_16_-0.1311_12.7097,53.89196317523669,-0.371,0.302,15143,24,0.0016
2023_2_16_-0.1311_12.7097,51.83379685362736,-0.277,0.3,14565,23,0.0016
2023_2_16_-0.1311_12.7097,48.518133118525554,-0.277,0.3,13633,22,0.0016
2023_2_16_-0.1311_12.7097,48.83507928383107,-0.277,0.3,13722,22,0.0016
2023_2_16_-0.1311_12.7097,7.326246122615764,-0.559,0.32,2058,3,0.0016
2023_2_16_-0.1311_12.7097,58.84045099504952,-0.45,0.318,16534,26,0.0016
2023_2_16_-0.1311_12.7097,84.23471538645647,-0.367,0.287,23669,38,0.0016
2023_2_16_-0.1311_12.7097,98.25541441851584,-0.367,0.287,27609,44,0.0016
2023_2_16_-0.1311_12.7097,87.07500643183074,-0.367,0.287,24468,39,0.0016
2023_2_16_-0.1311_12.7097,102.29547487520853,-0.394,0.3,28745,46,0.0016
2023_2_16_-0.1311_12.7097,130.6585971606687,-0.394,0.3,36715,59,0.0016
2023_2_16_-0.1311_12.7097,104.58518570085664,-0.394,0.3,29388,47,0.0016
2023_2_16_-0.1311_12.7097,119.05710221304076,-0.741,0.308,21430,34,0.0016
2023_2_16_-0.1311_12.7097,158.78346154126763,-0.741,0.308,28581,46,0.0016
2023_2_16_-0.1311_12.7097,163.32053759803955,-0.406,0.319,45893,73,0.0016
2023_2_16_-0.1311_12.7097,139.62253766328536,-0.406,0.319,39233,63,0.0016
2023_2_16_-0.1311_12.7097,101.14802502076124,-0.406,0.319,28422,45,0.0016
2023_2_16_-0.1311_12.7097,75.43509625000861,-0.756,0.293,13578,22,0.0016
2023_2_16_-0.1311_12.7097,73.59027663956844,-0.756,0.293,13246,21,0.0016
2023_2_16_-0.1311_12.7097,71.80561711645642,-0.756,0.293,12925,21,0.0016
2023_2_16_-0.1311_12.7097,67.12331962950948,-0.371,0.302,18861,30,0.0016
2023_2_16_-0.1311_12.7097,58.220696786098365,-0.371,0.302,16360,26,0.0016
2023_2_16_-0.1311_12.7097,54.50618996004295,-0.277,0.3,15316,25,0.0016
2023_2_16_-0.1311_12.7097,51.213274850109926,-0.277,0.3,14390,23,0.0016
2023_2_16_-0.1311_12.7097,49.83988719240724,-0.277,0.3,14005,22,0.0016
2023_2_16_-0.1311_12.7097,2.157620456972951,-0.559,0.32,606,1,0.0016
2023_2_16_-0.1311_12.7097,57.12911470268073,-0.45,0.318,16053,26,0.0016
2023_2_16_-0.1311_12.7097,69.30453974338906,-0.367,0.287,19474,31,0.0016
2023_2_16_-0.1311_12.7097,83.41748321510637,-0.367,0.287,23440,38,0.0016
2023_2_16_-0.1311_12.7097,91.81066103982796,-0.367,0.287,25798,41,0.0016
2023_2_16_-0.1311_12.7097,103.27779144303943,-0.394,0.3,29021,46,0.0016
2023_2_16_-0.1311_12.7097,105.83067203184784,-0.394,0.3,29738,48,0.0016
2023_2_16_-0.1311_12.7097,88.63064604696909,-0.394,0.3,24905,40,0.0016
2023_2_16_-0.1311_12.7097,78.725325074438,-0.741,0.308,14170,23,0.0016
2023_2_16_-0.1311_12.7097,87.62720542706322,-0.741,0.308,15772,25,0.0016
2023_2_16_-0.1311_12.7097,97.85945571607012,-0.406,0.319,27498,44,0.0016
2023_2_16_-0.1311_12.7097,96.70709027588693,-0.406,0.319,27174,43,0.0016
2023_2_16_-0.1311_12.7097,102.8156527377887,-0.406,0.319,28891,46,0.0016
2023_2_16_-0.1311_12.7097,101.52568881256852,-0.756,0.293,18274,29,0.0016
2023_2_16_-0.1311_12.7097,82.79714595816903,-0.756,0.293,14903,24,0.0016
2023_2_16_-0.1311_12.7097,76.46195584373596,-0.756,0.293,13763,22,0.0016
2023_2_16_-0.1311_12.7097,74.27709702712201,-0.371,0.302,20871,33,0.0016
2023_2_16_-0.1311_12.7097,70.76542163420253,-0.371,0.302,19885,32,0.0016
2023_2_16_-0.1311_12.7097,60.36755650032244,-0.277,0.3,16963,27,0.0016
2023_2_16_-0.1311_12.7097,57.07277739881853,-0.277,0.3,16037,26,0.0016
2023_2_16_-0.1311_12.7097,43.10544709452411,-0.277,0.3,12112,19,0.0016
2023_2_16_-0.1311_12.7097,23.932409434795765,-0.657,0.305,4307,7,0.0016
2023_2_16_-0.1311_12.7097,59.283846680783206,-0.307,0.312,16658,27,0.0016
2023_2_16_-0.1311_12.7097,62.62147988780609,-0.307,0.312,17596,28,0.0016
2023_2_16_-0.1311_12.7097,70.18189431897282,-0.307,0.312,19721,32,0.0016
2023_2_16_-0.1311_12.7097,79.19087471213687,-0.642,0.303,14254,23,0.0016
2023_2_16_-0.1311_12.7097,76.84970430480422,-0.642,0.303,13832,22,0.0016
2023_2_16_-0.1311_12.7097,70.71967910945594,-0.642,0.303,12729,20,0.0016
2023_2_16_-0.1311_12.7097,71.41133685220474,-0.44,0.302,20066,32,0.0016
2023_2_16_-0.1311_12.7097,73.7958056883529,-0.44,0.302,20736,33,0.0016
2023_2_16_-0.1311_12.7097,76.08933705658309,-0.436,0.298,21381,34,0.0016
2023_2_16_-0.1311_12.7097,102.4535444359832,-0.436,0.298,28789,46,0.0016
2023_2_16_-0.1311_12.7097,152.34536700744084,-0.436,0.298,42809,68,0.0016
2023_2_16_-0.1311_12.7097,192.68543774064557,-0.601,0.298,34683,55,0.0016
2023_2_16_-0.1311_12.7097,124.6087326812174,-0.601,0.298,22429,36,0.0016
2023_2_16_-0.1311_12.7097,84.30490772631836,-0.601,0.298,15174,24,0.0016
2023_2_16_-0.1311_12.7097,79.61066892872678,-0.349,0.286,22370,36,0.0016
2023_2_16_-0.1311_12.7097,78.60761109325158,-0.349,0.286,22088,35,0.0016
2023_2_16_-0.1311_12.7097,62.985795048262894,-0.349,0.286,17699,28,0.0016
2023_2_16_-0.1311_12.7097,58.24812995891651,-0.277,0.3,16367,26,0.0016
2023_2_16_-0.1311_12.7097,27.42444918612616,-0.277,0.3,7706,12,0.0016
2023_2_16_-0.1311_12.7097,0.569197652958298,-0.657,0.305,102,0,0.0016
2023_2_16_-0.1311_12.7097,41.58393727081837,-0.307,0.312,11685,19,0.0016
2023_2_16_-0.1311_12.7097,54.99724287747673,-0.307,0.312,15454,25,0.0016
2023_2_16_-0.1311_12.7097,55.744237473673465,-0.307,0.312,15664,25,0.0016
2023_2_16_-0.1311_12.7097,57.83721802229245,-0.642,0.303,10410,17,0.0016
2023_2_16_-0.1311_12.7097,59.48119226538284,-0.642,0.303,10706,17,0.0016
2023_2_16_-0.1311_12.7097,59.48092981846175,-0.642,0.303,10706,17,0.0016
2023_2_16_-0.1311_12.7097,63.49809043958397,-0.44,0.302,17842,29,0.0016
2023_2_16_-0.1311_12.7097,69.87124380070215,-0.44,0.302,19633,31,0.0016
2023_2_16_-0.1311_12.7097,73.96767012140083,-0.436,0.298,20784,33,0.0016
2023_2_16_-0.1311_12.7097,95.6282085887929,-0.436,0.298,26871,43,0.0016
2023_2_16_-0.1311_12.7097,191.5418382983772,-0.436,0.298,53823,86,0.0016
2023_2_16_-0.1311_12.7097,269.5131765773951,-0.601,0.298,48512,78,0.0016
2023_2_16_-0.1311_12.7097,165.18970445793883,-0.601,0.298,29734,48,0.0016
2023_2_16_-0.1311_12.7097,96.79456981195632,-0.601,0.298,17423,28,0.0016
2023_2_16_-0.1311_12.7097,82.399187955188,-0.349,0.286,23154,37,0.0016
2023_2_16_-0.1311_12.7097,81.20791446274572,-0.349,0.286,22819,37,0.0016
2023_2_16_-0.1311_12.7097,59.079204335178126,-0.349,0.286,16601,27,0.0016
2023_2_16_-0.1311_12.7097,57.4041001222754,-0.409,0.297,16130,26,0.0016
2023_2_16_-0.1311_12.7097,4.911495431208141,-0.409,0.297,1380,2,0.0016
2023_2_16_-0.1311_12.7097,9.78287883751558,-0.307,0.312,2748,4,0.0016
2023_2_16_-0.1311_12.7097,52.23105457054306,-0.307,0.312,14676,23,0.0016
2023_2_16_-0.1311_12.7097,53.98926668774394,-0.307,0.312,15170,24,0.0016
2023_2_16_-0.1311_12.7097,54.72931926161361,-0.642,0.303,9851,16,0.0016
2023_2_16_-0.1311_12.7097,55.71827105124565,-0.642,0.303,10029,16,0.0016
2023_2_16_-0.1311_12.7097,58.30991024675305,-0.642,0.303,10495,17,0.0016
2023_2_16_-0.1311_12.7097,59.95482667362227,-0.44,0.302,16847,27,0.0016
2023_2_16_-0.1311_12.7097,68.11494991352087,-0.44,0.302,19140,31,0.0016
2023_2_16_-0.1311_12.7097,73.9687851865385,-0.436,0.298,20785,33,0.0016
2023_2_16_-0.1311_12.7097,94.71345276685896,-0.436,0.298,26614,43,0.0016
2023_2_16_-0.1311_12.7097,133.7319578490175,-0.436,0.298,37578,60,0.0016
2023_2_16_-0.1311_12.7097,179.06341726153977,-0.601,0.298,32231,52,0.0016
2023_2_16_-0.1311_12.7097,132.96356529874538,-0.601,0.298,23933,38,0.0016
2023_2_16_-0.1311_12.7097,95.87031462681948,-0.601,0.298,17256,28,0.0016
2023_2_16_-0.1311_12.7097,82.04301033816006,-0.349,0.286,23054,37,0.0016
2023_2_16_-0.1311_12.7097,82.11602203089843,-0.349,0.286,23074,37,0.0016
2023_2_16_-0.1311_12.7097,77.4548277118783,-0.409,0.297,21764,35,0.0016
2023_2_16_-0.1311_12.7097,30.85460706880517,-0.409,0.297,8670,14,0.0016
2023_2_16_-0.1311_12.7097,28.478664826449204,-0.556,0.324,8002,13,0.0016
2023_2_16_-0.1311_12.7097,52.06039724219813,-0.556,0.324,14628,23,0.0016
2023_2_16_-0.1311_12.7097,50.12355451049768,-0.556,0.324,14084,23,0.0016
2023_2_16_-0.1311_12.7097,52.80727909701881,-0.642,0.303,9505,15,0.0016
2023_2_16_-0.1311_12.7097,52.91586109666125,-0.642,0.303,9524,15,0.0016
2023_2_16_-0.1311_12.7097,59.53852531827693,-0.44,0.302,16730,27,0.0016
2023_2_16_-0.1311_12.7097,65.96509394087249,-0.254,0.302,18536,30,0.0016
2023_2_16_-0.1311_12.7097,74.96358197445257,-0.254,0.302,21064,34,0.0016
2023_2_16_-0.1311_12.7097,101.06988691113804,-0.254,0.302,28400,45,0.0016
2023_2_16_-0.1311_12.7097,106.74254863583435,-0.254,0.302,29994,48,0.0016
2023_2_16_-0.1311_12.7097,152.3173204637009,-0.412,0.285,42801,68,0.0016
2023_2_16_-0.1311_12.7097,135.5369149792168,-0.412,0.285,38085,61,0.0016
2023_2_16_-0.1311_12.7097,125.89072335702944,-0.412,0.285,35375,57,0.0016
2023_2_16_-0.1311_12.7097,101.47359810318991,-0.541,0.3,28514,46,0.0016
2023_2_16_-0.1311_12.7097,81.9675566520984,-0.541,0.3,23032,37,0.0016
2023_2_16_-0.1311_12.7097,53.04307118588317,-0.409,0.297,14905,24,0.0016
2023_2_16_-0.1311_12.7097,0.457951122407662,-0.409,0.297,128,0,0.0016
2023_2_16_-0.1311_12.7097,2.197481546191515,-0.556,0.324,617,1,0.0016
2023_2_16_-0.1311_12.7097,46.74685427221231,-0.556,0.324,13135,21,0.0016
2023_2_16_-0.1311_12.7097,56.203512941976186,-0.556,0.324,15793,25,0.0016
2023_2_16_-0.1311_12.7097,58.76735128173831,-0.193,0.295,23389,37,0.0016
2023_2_16_-0.1311_12.7097,58.211718119448975,-0.193,0.295,23168,37,0.0016
2023_2_16_-0.1311_12.7097,61.47237559354733,-0.234,0.315,17273,28,0.0016
2023_2_16_-0.1311_12.7097,66.85878612257164,-0.234,0.315,18787,30,0.0016
2023_2_16_-0.1311_12.7097,71.65191613967787,-0.254,0.302,20134,32,0.0016
2023_2_16_-0.1311_12.7097,97.87890356879052,-0.254,0.302,27503,44,0.0016
2023_2_16_-0.1311_12.7097,68.65236776341183,-0.254,0.302,19291,31,0.0016
2023_2_16_-0.1311_12.7097,75.91727001459572,-0.412,0.285,21332,34,0.0016
2023_2_16_-0.1311_12.7097,148.21136448384254,-0.412,0.285,41647,67,0.0016
2023_2_16_-0.1311_12.7097,200.921179829578,-0.412,0.285,56458,90,0.0016
2023_2_16_-0.1311_12.7097,162.40744995989584,-0.541,0.3,45636,73,0.0016
2023_2_16_-0.1311_12.7097,71.59898687600524,-0.541,0.3,20119,32,0.0016
2023_2_16_-0.1311_12.7097,2.836945662136511,-0.409,0.297,797,1,0.0016
2023_2_16_-0.1311_12.7097,17.00538143685547,-0.286,0.309,4778,8,0.0016
2023_2_16_-0.1311_12.7097,57.71565458157716,-0.193,0.295,22970,37,0.0016
2023_2_16_-0.1311_12.7097,58.924792776943455,-0.193,0.295,23452,38,0.0016
2023_2_16_-0.1311_12.7097,59.66100154153112,-0.193,0.295,23745,38,0.0016
2023_2_16_-0.1311_12.7097,65.78269826346434,-0.234,0.315,18484,30,0.0016
2023_2_16_-0.1311_12.7097,69.93826488849498,-0.234,0.315,19652,31,0.0016
2023_2_16_-0.1311_12.7097,87.64304410048926,-0.234,0.315,24627,39,0.0016
2023_2_16_-0.1311_12.7097,121.58295042085432,-0.254,0.302,34164,55,0.0016
2023_2_16_-0.1311_12.7097,96.3178139893729,-0.254,0.302,27065,43,0.0016
2023_2_16_-0.1311_12.7097,24.172715960180327,-0.127,0.288,9620,15,0.0016
2023_2_16_-0.1311_12.7097,75.12832944013479,-0.127,0.288,29901,48,0.0016
2023_2_16_-0.1311_12.7097,204.3604566629567,-0.127,0.288,81335,130,0.0016
2023_2_16_-0.1311_12.7097,132.28873570285705,-0.617,0.334,23811,38,0.0016
2023_2_16_-0.1311_12.7097,1.24448395468877,-0.617,0.334,224,0,0.0016
2023_2_16_-0.1311_12.7097,9.52858021411207,-0.193,0.295,3792,6,0.0016
2023_2_16_-0.1311_12.7097,36.680320525879495,-0.193,0.295,14598,23,0.0016
2023_2_16_-0.1311_12.7097,61.41282111306419,-0.193,0.295,24442,39,0.0016
2023_2_16_-0.1311_12.7097,68.14861623289222,-0.234,0.315,19149,31,0.0016
2023_2_16_-0.1311_12.7097,71.38189214160568,-0.234,0.315,20058,32,0.0016
2023_2_16_-0.1311_12.7097,92.41549748984863,-0.234,0.315,25968,42,0.0016
2023_2_16_-0.1311_12.7097,194.03421960215277,-0.409,0.287,54523,87,0.0016
2023_2_16_-0.1311_12.7097,141.00267041180834,-0.127,0.288,56119,90,0.0016
2023_2_16_-0.1311_12.7097,33.17808218361955,-0.127,0.288,13204,21,0.0016
2023_2_16_-0.1311_12.7097,4.21656139094434,-0.127,0.288,1678,3,0.0016
2023_2_16_-0.1311_12.7097,4.783594614726418,-0.127,0.288,1903,3,0.0016
2023_2_16_-0.1311_12.7097,0.13182626835478,-0.193,0.295,52,0,0.0016
2023_2_16_-0.1311_12.7097,10.782731003599464,-0.234,0.315,3029,5,0.0016
2023_2_16_-0.1311_12.7097,14.812653333043414,-0.234,0.315,4162,7,0.0016
2023_2_16_-0.1311_12.7097,5.188231092896769,-0.234,0.315,1457,2,0.0016
2023_2_16_-0.1311_12.7097,10.239094720419263,-0.409,0.287,2877,5,0.0016
2023_2_16_-0.1311_12.7097,9.630815688794558,-0.409,0.287,2706,4,0.0016
2023_3_16_-0.4516_12.6905,5.018683930038737,-0.361,0.311,1410,2,0.0016
2023_3_16_-0.4516_12.6905,14.3774999708334,-0.361,0.311,4040,6,0.0016
2023_3_16_-0.4516_12.6905,15.388970563489952,-0.599,0.31,4324,7,0.0016
2023_3_16_-0.4516_12.6905,15.21195197560216,-0.599,0.31,4274,7,0.0016
2023_3_16_-0.4516_12.6905,10.456846774933114,-0.564,0.285,2938,5,0.0016
2023_3_16_-0.4516_12.6905,3.897221323102245,-0.564,0.285,1095,2,0.0016
2023_3_16_-0.4516_12.6905,31.559536296200744,-0.361,0.311,8868,14,0.0016
2023_3_16_-0.4516_12.6905,45.81302152347681,-0.361,0.311,12873,21,0.0016
2023_3_16_-0.4516_12.6905,38.086491508792285,-0.599,0.31,10702,17,0.0016
2023_3_16_-0.4516_12.6905,36.415887058506605,-0.599,0.31,10232,16,0.0016
2023_3_16_-0.4516_12.6905,33.40824499945288,-0.564,0.285,9387,15,0.0016
2023_3_16_-0.4516_12.6905,31.74362458535959,-0.564,0.285,8919,14,0.0016
2023_3_16_-0.4516_12.6905,26.24987192200291,-0.564,0.285,7376,12,0.0016
2023_3_16_-0.4516_12.6905,13.231365354942673,-0.04,0.299,5266,8,0.0016
2023_3_16_-0.4516_12.6905,1.150180043177694,-0.04,0.299,457,1,0.0016
2023_3_16_-0.4516_12.6905,2.96037041756575,-0.528,0.302,831,1,0.0016
2023_3_16_-0.4516_12.6905,43.86867297370637,-0.528,0.302,12327,20,0.0016
2023_3_16_-0.4516_12.6905,42.77450698930706,-0.528,0.302,12019,19,0.0016
2023_3_16_-0.4516_12.6905,37.36857166768133,-0.298,0.311,10500,17,0.0016
2023_3_16_-0.4516_12.6905,35.30489975023609,-0.298,0.311,9920,16,0.0016
2023_3_16_-0.4516_12.6905,32.41482737941003,-0.732,0.31,5834,9,0.0016
2023_3_16_-0.4516_12.6905,31.20360476313221,-0.732,0.31,5616,9,0.0016
2023_3_16_-0.4516_12.6905,31.01197625787024,-0.732,0.31,5582,9,0.0016
2023_3_16_-0.4516_12.6905,31.5765654271795,-0.409,0.301,8873,14,0.0016
2023_3_16_-0.4516_12.6905,28.17082413317875,-0.409,0.301,7916,13,0.0016
2023_3_16_-0.4516_12.6905,8.26324753530946,-0.409,0.301,2321,4,0.0016
2023_3_16_-0.4516_12.6905,17.007718365893442,-0.528,0.302,4779,8,0.0016
2023_3_16_-0.4516_12.6905,42.230247356261486,-0.528,0.302,11866,19,0.0016
2023_3_16_-0.4516_12.6905,38.36123732154053,-0.528,0.302,10779,17,0.0016
2023_3_16_-0.4516_12.6905,36.17928481401604,-0.298,0.311,10166,16,0.0016
2023_3_16_-0.4516_12.6905,35.40417956612168,-0.298,0.311,9948,16,0.0016
2023_3_16_-0.4516_12.6905,32.08131903960049,-0.732,0.31,5774,9,0.0016
2023_3_16_-0.4516_12.6905,31.800381757452605,-0.732,0.31,5724,9,0.0016
2023_3_16_-0.4516_12.6905,30.36715665864891,-0.732,0.31,5466,9,0.0016
2023_3_16_-0.4516_12.6905,32.384352852841985,-0.409,0.301,9100,15,0.0016
2023_3_16_-0.4516_12.6905,34.66584577324531,-0.409,0.301,9741,16,0.0016
2023_3_16_-0.4516_12.6905,36.54854193549022,-0.409,0.301,10270,16,0.0016
2023_3_16_-0.4516_12.6905,16.18717070616685,0.319,0.286,10311,16,0.0016
2023_3_16_-0.4516_12.6905,30.87962546492185,-0.314,0.326,8677,14,0.0016
2023_3_16_-0.4516_12.6905,36.81141748404122,-0.314,0.326,10344,17,0.0016
2023_3_16_-0.4516_12.6905,35.82904780233229,-0.314,0.326,10067,16,0.0016
2023_3_16_-0.4516_12.6905,34.43452153931346,-0.361,0.311,9676,15,0.0016
2023_3_16_-0.4516_12.6905,34.19308323099409,-0.361,0.311,9608,15,0.0016
2023_3_16_-0.4516_12.6905,30.944693776453587,-0.351,0.318,8695,14,0.0016
2023_3_16_-0.4516_12.6905,31.99262051356741,-0.351,0.318,8989,14,0.0016
2023_3_16_-0.4516_12.6905,33.09998546807729,-0.351,0.318,9301,15,0.0016
2023_3_16_-0.4516_12.6905,37.96786103912205,-0.493,0.285,10668,17,0.0016
2023_3_16_-0.4516_12.6905,40.30098608819585,-0.493,0.285,11324,18,0.0016
2023_3_16_-0.4516_12.6905,43.14458647319855,-0.493,0.285,12123,19,0.0016
2023_3_16_-0.4516_12.6905,44.84751257790619,0.319,0.286,28567,46,0.0016
2023_3_16_-0.4516_12.6905,15.667380222281611,0.319,0.286,9980,16,0.0016
2023_3_16_-0.4516_12.6905,4.690284820634973,-0.163,0.312,1866,3,0.0016
2023_3_16_-0.4516_12.6905,36.06045586516687,-0.314,0.326,10132,16,0.0016
2023_3_16_-0.4516_12.6905,35.035590178068425,-0.314,0.326,9845,16,0.0016
2023_3_16_-0.4516_12.6905,35.810583847615995,-0.314,0.326,10062,16,0.0016
2023_3_16_-0.4516_12.6905,33.42712576854155,-0.361,0.311,9393,15,0.0016
2023_3_16_-0.4516_12.6905,33.45281192690367,-0.361,0.311,9400,15,0.0016
2023_3_16_-0.4516_12.6905,31.57523519785214,-0.351,0.318,8872,14,0.0016
2023_3_16_-0.4516_12.6905,34.479245219754944,-0.351,0.318,9688,16,0.0016
2023_3_16_-0.4516_12.6905,38.01105833864217,-0.351,0.318,10681,17,0.0016
2023_3_16_-0.4516_12.6905,40.20229429393798,-0.493,0.285,11296,18,0.0016
2023_3_16_-0.4516_12.6905,41.378078866069046,-0.493,0.285,11627,19,0.0016
2023_3_16_-0.4516_12.6905,45.5327342070166,-0.493,0.285,12794,20,0.0016
2023_3_16_-0.4516_12.6905,47.08654485270172,0.319,0.286,29994,48,0.0016
2023_3_16_-0.4516_12.6905,47.31107300595339,0.319,0.286,30137,48,0.0016
2023_3_16_-0.4516_12.6905,6.373346550303555,0.319,0.286,4059,6,0.0016
2023_3_16_-0.4516_12.6905,17.5331248954778,-0.163,0.312,6978,11,0.0016
2023_3_16_-0.4516_12.6905,35.472993951199584,-0.314,0.326,9967,16,0.0016
2023_3_16_-0.4516_12.6905,35.53142534862059,-0.314,0.326,9984,16,0.0016
2023_3_16_-0.4516_12.6905,35.14369220350644,-0.314,0.326,9875,16,0.0016
2023_3_16_-0.4516_12.6905,32.43561804482727,-0.361,0.311,9114,15,0.0016
2023_3_16_-0.4516_12.6905,34.2064373769209,-0.361,0.311,9612,15,0.0016
2023_3_16_-0.4516_12.6905,36.65609344718969,-0.351,0.318,10300,16,0.0016
2023_3_16_-0.4516_12.6905,36.05911182064162,-0.351,0.318,10132,16,0.0016
2023_3_16_-0.4516_12.6905,37.48441790628671,-0.351,0.318,10533,17,0.0016
2023_3_16_-0.4516_12.6905,39.201238173087525,-0.493,0.285,11015,18,0.0016
2023_3_16_-0.4516_12.6905,42.028016042077816,-0.493,0.285,11809,19,0.0016
2023_3_16_-0.4516_12.6905,49.02199382551591,-0.493,0.285,13775,22,0.0016
2023_3_16_-0.4516_12.6905,48.84748378920261,0.319,0.286,31115,50,0.0016
2023_3_16_-0.4516_12.6905,54.051889807277554,0.319,0.286,34431,55,0.0016
2023_3_16_-0.4516_12.6905,31.965820767937377,0.319,0.286,20362,33,0.0016
2023_3_16_-0.4516_12.6905,0.003331691609477,-0.46,0.305,0,0,0.0016
2023_3_16_-0.4516_12.6905,32.79393788693175,-0.46,0.305,9215,15,0.0016
2023_3_16_-0.4516_12.6905,37.846579015026585,-0.793,0.314,6812,11,0.0016
2023_3_16_-0.4516_12.6905,36.149892903994974,-0.793,0.314,6506,10,0.0016
2023_3_16_-0.4516_12.6905,36.243052955894505,-0.793,0.314,6523,10,0.0016
2023_3_16_-0.4516_12.6905,37.27196638799669,-0.361,0.311,10473,17,0.0016
2023_3_16_-0.4516_12.6905,38.364118406012565,-0.361,0.311,10780,17,0.0016
2023_3_16_-0.4516_12.6905,38.15665707520623,-0.351,0.318,10722,17,0.0016
2023_3_16_-0.4516_12.6905,36.190681135662444,-0.351,0.318,10169,16,0.0016
2023_3_16_-0.4516_12.6905,36.60936964143621,-0.24,0.298,10287,16,0.0016
2023_3_16_-0.4516_12.6905,39.52199601515599,-0.24,0.298,11105,18,0.0016
2023_3_16_-0.4516_12.6905,43.05667321009462,-0.24,0.298,12098,19,0.0016
2023_3_16_-0.4516_12.6905,47.703213369656105,-0.24,0.298,13404,21,0.0016
2023_3_16_-0.4516_12.6905,49.631759712450254,-0.318,0.285,13946,22,0.0016
2023_3_16_-0.4516_12.6905,54.83900680817912,-0.318,0.285,15409,25,0.0016
2023_3_16_-0.4516_12.6905,44.28393033733061,-0.108,0.319,17625,28,0.0016
2023_3_16_-0.4516_12.6905,8.965801156484918,-0.46,0.305,2519,4,0.0016
2023_3_16_-0.4516_12.6905,45.710581048988686,-0.46,0.305,12844,21,0.0016
2023_3_16_-0.4516_12.6905,42.27253874666349,-0.793,0.314,7609,12,0.0016
2023_3_16_-0.4516_12.6905,39.86321457519935,-0.793,0.314,7175,11,0.0016
2023_3_16_-0.4516_12.6905,39.36116561328234,-0.793,0.314,7085,11,0.0016
2023_3_16_-0.4516_12.6905,39.63891695102016,-0.793,0.314,7135,11,0.0016
2023_3_16_-0.4516_12.6905,39.39590177743222,-0.511,0.299,11070,18,0.0016
2023_3_16_-0.4516_12.6905,37.64562918387679,-0.263,0.303,10578,17,0.0016
2023_3_16_-0.4516_12.6905,37.28886838460781,-0.263,0.303,10478,17,0.0016
2023_3_16_-0.4516_12.6905,38.11860234088608,-0.24,0.298,10711,17,0.0016
2023_3_16_-0.4516_12.6905,40.63769777164314,-0.24,0.298,11419,18,0.0016
2023_3_16_-0.4516_12.6905,42.94064622630909,-0.24,0.298,12066,19,0.0016
2023_3_16_-0.4516_12.6905,45.6499155935402,-0.24,0.298,12827,21,0.0016
2023_3_16_-0.4516_12.6905,46.38742809638223,-0.318,0.285,13034,21,0.0016
2023_3_16_-0.4516_12.6905,49.35141026426864,-0.318,0.285,13867,22,0.0016
2023_3_16_-0.4516_12.6905,51.81031162698722,-0.108,0.319,20620,33,0.0016
2023_3_16_-0.4516_12.6905,26.853587420681723,-0.488,0.313,7545,12,0.0016
2023_3_16_-0.4516_12.6905,47.01867169665324,-0.488,0.313,13212,21,0.0016
2023_3_16_-0.4516_12.6905,43.49783844674448,-0.69,0.309,7829,13,0.0016
2023_3_16_-0.4516_12.6905,41.45656515215689,-0.69,0.309,7462,12,0.0016
2023_3_16_-0.4516_12.6905,40.35469895651485,-0.69,0.309,7263,12,0.0016
2023_3_16_-0.4516_12.6905,40.16741855159084,-0.511,0.299,11287,18,0.0016
2023_3_16_-0.4516_12.6905,38.781823535207614,-0.511,0.299,10897,17,0.0016
2023_3_16_-0.4516_12.6905,38.65903276570285,-0.263,0.303,10863,17,0.0016
2023_3_16_-0.4516_12.6905,40.01633364440117,-0.263,0.303,11244,18,0.0016
2023_3_16_-0.4516_12.6905,39.789751713071,-0.263,0.303,11180,18,0.0016
2023_3_16_-0.4516_12.6905,40.68676471751657,-0.24,0.298,11432,18,0.0016
2023_3_16_-0.4516_12.6905,40.54598051863435,-0.24,0.298,11393,18,0.0016
2023_3_16_-0.4516_12.6905,42.06545445671972,-0.24,0.298,11820,19,0.0016
