space_time_id,pop,rwi,error,wealth
2023_2_6_-0.3323_11.5747,60.71333113737128,-0.242,0.287,30356.66556868564
2023_2_6_-0.3323_11.5747,60.698954234798514,-0.242,0.287,30349.477117399256
2023_2_6_-0.3323_11.5747,66.6031761312577,0.149,0.283,46622.223291880386
2023_2_6_-0.3323_11.5747,70.02355854716951,0.149,0.283,49016.49098301866
2023_2_6_-0.3323_11.5747,80.31841946387571,0.149,0.283,56222.893624713
2023_2_6_-0.3323_11.5747,89.05115116155761,-0.195,0.322,53430.690696934565
2023_2_6_-0.3323_11.5747,84.44331702343729,-0.195,0.322,50665.990214062374
2023_2_6_-0.3323_11.5747,89.47772626052371,-0.482,0.282,35791.09050420948
2023_2_6_-0.3323_11.5747,81.66504930224968,-0.482,0.282,32666.019720899872
2023_2_6_-0.3323_11.5747,71.93449354089623,-0.482,0.282,28773.79741635849
2023_2_6_-0.3323_11.5747,61.58859294443234,-0.18,0.301,36953.15576665941
2023_2_6_-0.3323_11.5747,62.39658827400514,-0.18,0.301,37437.952964403084
2023_2_6_-0.3323_11.5747,51.40693086573849,-0.18,0.301,30844.15851944309
2023_2_6_-0.3323_11.5747,51.11050527453067,-0.718,0.284,15333.1515823592
2023_2_6_-0.3323_11.5747,21.376229006643378,-0.718,0.284,6412.868701993013
2023_2_6_-0.3323_11.5747,13.194709164373435,-0.554,0.308,5277.883665749374
2023_2_6_-0.3323_11.5747,64.38804195982226,-0.554,0.308,25755.216783928903
2023_2_6_-0.3323_11.5747,63.439221526936095,-0.237,0.309,31719.61076346805
2023_2_6_-0.3323_11.5747,63.39578380018245,-0.679,0.333,19018.735140054734
2023_2_6_-0.3323_11.5747,64.90266608777931,-0.679,0.333,19470.799826333794
2023_2_6_-0.3323_11.5747,64.79379362467466,-0.679,0.333,19438.1380874024
2023_2_6_-0.3323_11.5747,62.44804244058907,-0.242,0.287,31224.021220294537
2023_2_6_-0.3323_11.5747,60.84451271898962,-0.242,0.287,30422.25635949481
2023_2_6_-0.3323_11.5747,75.18280297607475,-0.242,0.287,37591.40148803738
2023_2_6_-0.3323_11.5747,69.59525423156086,0.149,0.283,48716.6779620926
2023_2_6_-0.3323_11.5747,70.27414548573083,0.149,0.283,49191.90184001158
2023_2_6_-0.3323_11.5747,80.56612537096926,0.149,0.283,56396.28775967848
2023_2_6_-0.3323_11.5747,87.97228794281288,-0.195,0.322,52783.37276568773
2023_2_6_-0.3323_11.5747,84.59803916249575,-0.195,0.322,50758.82349749745
2023_2_6_-0.3323_11.5747,84.26987353759067,-0.482,0.282,33707.949415036266
2023_2_6_-0.3323_11.5747,81.68856936681391,-0.482,0.282,32675.427746725563
2023_2_6_-0.3323_11.5747,71.20283215358619,-0.482,0.282,28481.132861434475
2023_2_6_-0.3323_11.5747,63.919536486053566,-0.18,0.301,38351.721891632136
2023_2_6_-0.3323_11.5747,62.17688003525344,-0.18,0.301,37306.128021152064
2023_2_6_-0.3323_11.5747,54.44825886277911,-0.18,0.301,32668.955317667467
2023_2_6_-0.3323_11.5747,51.60566480194473,-0.718,0.284,15481.699440583418
2023_2_6_-0.3323_11.5747,37.34802825509244,-0.718,0.284,11204.408476527731
2023_2_6_-0.3323_11.5747,29.180935253114367,-0.365,0.368,14590.467626557183
2023_2_6_-0.3323_11.5747,72.68377296510221,-0.237,0.309,36341.886482551105
2023_2_6_-0.3323_11.5747,71.49626477539188,-0.237,0.309,35748.132387695936
2023_2_6_-0.3323_11.5747,71.14550939618952,-0.237,0.309,35572.75469809476
2023_2_6_-0.3323_11.5747,65.90323283146687,-0.344,0.326,32951.616415733435
2023_2_6_-0.3323_11.5747,64.07074625410942,-0.344,0.326,32035.37312705471
2023_2_6_-0.3323_11.5747,61.39609825649873,-0.534,0.309,24558.439302599494
2023_2_6_-0.3323_11.5747,70.63301848988657,-0.534,0.309,28253.207395954625
2023_2_6_-0.3323_11.5747,78.66933459373317,-0.534,0.309,31467.733837493266
2023_2_6_-0.3323_11.5747,70.44722235685397,-0.211,0.329,35223.61117842699
2023_2_6_-0.3323_11.5747,65.52901333489355,-0.211,0.329,32764.506667446774
2023_2_6_-0.3323_11.5747,75.09618046443494,-0.211,0.329,37548.090232217466
2023_2_6_-0.3323_11.5747,81.0166645210386,-0.42,0.314,32406.665808415444
2023_2_6_-0.3323_11.5747,78.8256883195654,-0.42,0.314,31530.27532782616
2023_2_6_-0.3323_11.5747,76.75811822867355,-0.151,0.301,46054.870937204134
2023_2_6_-0.3323_11.5747,73.14245926293685,-0.151,0.301,43885.47555776211
2023_2_6_-0.3323_11.5747,67.54854263935043,-0.151,0.301,40529.12558361026
2023_2_6_-0.3323_11.5747,66.93899165085358,-0.18,0.301,40163.39499051215
2023_2_6_-0.3323_11.5747,65.30629523025532,-0.18,0.301,39183.77713815319
2023_2_6_-0.3323_11.5747,62.66409889111593,-0.397,0.3,31332.049445557965
2023_2_6_-0.3323_11.5747,59.224752560532025,-0.397,0.3,29612.376280266013
2023_2_6_-0.3323_11.5747,51.28320846810035,-0.397,0.3,25641.604234050174
2023_2_6_-0.3323_11.5747,0.008961117692725,-0.447,0.299,3.58444707709
2023_2_6_-0.3323_11.5747,37.233767818381416,-0.365,0.368,18616.883909190707
2023_2_6_-0.3323_11.5747,79.37438371720364,-0.237,0.309,39687.19185860182
2023_2_6_-0.3323_11.5747,82.89722725751244,-0.237,0.309,41448.61362875622
2023_2_6_-0.3323_11.5747,82.21197616035734,-0.237,0.309,41105.98808017867
2023_2_6_-0.3323_11.5747,77.05423972691601,-0.344,0.326,38527.11986345801
2023_2_6_-0.3323_11.5747,67.97574672499351,-0.344,0.326,33987.87336249676
2023_2_6_-0.3323_11.5747,64.93002619180102,-0.534,0.309,25972.010476720407
2023_2_6_-0.3323_11.5747,77.43178562368657,-0.534,0.309,30972.714249474626
2023_2_6_-0.3323_11.5747,76.00221271658957,-0.534,0.309,30400.885086635826
2023_2_6_-0.3323_11.5747,69.64287584781924,-0.211,0.329,34821.43792390962
2023_2_6_-0.3323_11.5747,63.58952848820488,-0.211,0.329,31794.76424410244
2023_2_6_-0.3323_11.5747,65.96153192659315,-0.211,0.329,32980.76596329657
2023_2_6_-0.3323_11.5747,65.16951926208,-0.42,0.314,26067.807704832
2023_2_6_-0.3323_11.5747,64.04230342412191,-0.42,0.314,25616.921369648764
2023_2_6_-0.3323_11.5747,65.15842088445685,-0.151,0.301,39095.052530674104
2023_2_6_-0.3323_11.5747,66.39551468203986,-0.151,0.301,39837.30880922391
2023_2_6_-0.3323_11.5747,68.64719186930668,-0.151,0.301,41188.31512158401
2023_2_6_-0.3323_11.5747,67.98964650469905,-0.151,0.301,40793.78790281943
2023_2_6_-0.3323_11.5747,67.21877839417277,-0.397,0.3,33609.389197086384
2023_2_6_-0.3323_11.5747,66.85689488176605,-0.397,0.3,33428.44744088303
2023_2_6_-0.3323_11.5747,65.81696483497412,-0.397,0.3,32908.48241748706
2023_2_6_-0.3323_11.5747,65.12380547357141,-0.397,0.3,32561.902736785705
2023_2_6_-0.3323_11.5747,1.656535818537859,-0.447,0.299,662.6143274151435
2023_2_6_-0.3323_11.5747,35.56609444480903,-0.365,0.368,17783.047222404515
2023_2_6_-0.3323_11.5747,80.65887675900261,-0.237,0.309,40329.438379501305
2023_2_6_-0.3323_11.5747,88.95459319383563,-0.237,0.309,44477.29659691782
2023_2_6_-0.3323_11.5747,88.85769303563207,-0.237,0.309,44428.84651781603
2023_2_6_-0.3323_11.5747,84.22821911732686,-0.344,0.326,42114.10955866343
2023_2_6_-0.3323_11.5747,69.25958074992099,-0.344,0.326,34629.790374960496
2023_2_6_-0.3323_11.5747,65.5972319322614,-0.534,0.309,26238.892772904557
2023_2_6_-0.3323_11.5747,78.06204768357952,-0.534,0.309,31224.81907343181
2023_2_6_-0.3323_11.5747,71.83971584276695,-0.534,0.309,28735.88633710678
2023_2_6_-0.3323_11.5747,68.6553537450403,-0.211,0.329,34327.67687252015
2023_2_6_-0.3323_11.5747,63.314592857312086,-0.211,0.329,31657.296428656042
2023_2_6_-0.3323_11.5747,64.87635480263684,-0.211,0.329,32438.17740131842
2023_2_6_-0.3323_11.5747,63.70346681677583,-0.42,0.314,25481.38672671033
2023_2_6_-0.3323_11.5747,62.000499647485405,-0.42,0.314,24800.19985899416
2023_2_6_-0.3323_11.5747,65.92869896488611,-0.151,0.301,39557.219378931666
2023_2_6_-0.3323_11.5747,68.14121124991541,-0.151,0.301,40884.72674994925
2023_2_6_-0.3323_11.5747,68.45615184294296,-0.151,0.301,41073.69110576578
2023_2_6_-0.3323_11.5747,70.3709871636572,-0.214,0.315,35185.4935818286
2023_2_6_-0.3323_11.5747,69.56711594321008,-0.214,0.315,34783.55797160504
2023_2_6_-0.3323_11.5747,67.42829576272379,-0.397,0.3,33714.147881361896
2023_2_6_-0.3323_11.5747,66.92273816992034,-0.397,0.3,33461.36908496017
2023_2_6_-0.3323_11.5747,65.96697248335188,-0.397,0.3,32983.48624167594
2023_2_6_-0.3323_11.5747,1.821040511003172,-0.447,0.299,728.4162044012688
2023_2_6_-0.3323_11.5747,26.146600337065912,-0.523,0.399,10458.640134826364
2023_2_6_-0.3323_11.5747,68.18635497850954,-0.415,0.302,27274.541991403818
2023_2_6_-0.3323_11.5747,73.21470628419391,-0.415,0.302,29285.882513677563
2023_2_6_-0.3323_11.5747,79.29874799434563,-0.415,0.302,31719.499197738252
2023_2_6_-0.3323_11.5747,79.86863853142269,-0.108,0.299,47921.183118853616
2023_2_6_-0.3323_11.5747,68.80676827289687,-0.108,0.299,41284.06096373813
2023_2_6_-0.3323_11.5747,70.33740878429975,-0.667,0.312,21101.222635289927
2023_2_6_-0.3323_11.5747,77.46303419987031,-0.667,0.312,23238.910259961092
2023_2_6_-0.3323_11.5747,76.77476801812547,-0.667,0.312,23032.43040543764
2023_2_6_-0.3323_11.5747,72.92918803571833,-0.443,0.323,29171.67521428733
2023_2_6_-0.3323_11.5747,66.0538375763166,-0.443,0.323,26421.53503052664
2023_2_6_-0.3323_11.5747,68.73490117521752,-0.443,0.323,27493.960470087008
2023_2_6_-0.3323_11.5747,68.2346260251888,-0.512,0.289,27293.85041007552
2023_2_6_-0.3323_11.5747,70.7229941255165,-0.512,0.289,28289.197650206595
2023_2_6_-0.3323_11.5747,76.2137435916654,-0.615,0.3,22864.123077499622
2023_2_6_-0.3323_11.5747,75.6019819592601,-0.615,0.3,22680.59458777803
2023_2_6_-0.3323_11.5747,76.53228692941336,-0.615,0.3,22959.68607882401
2023_2_6_-0.3323_11.5747,77.95421538761282,-0.214,0.315,38977.10769380641
2023_2_6_-0.3323_11.5747,90.8612418819257,-0.214,0.315,45430.62094096285
2023_2_6_-0.3323_11.5747,86.66963562931991,-0.214,0.315,43334.81781465995
2023_2_6_-0.3323_11.5747,72.02686861199467,-0.407,0.284,28810.747444797868
2023_2_6_-0.3323_11.5747,62.41824650936653,-0.407,0.284,24967.298603746614
2023_2_6_-0.3323_11.5747,0.004118196651114,-0.695,0.299,1.2354589953342
2023_2_6_-0.3323_11.5747,1.95991132779635,-0.523,0.399,783.96453111854
2023_2_6_-0.3323_11.5747,17.631532518718604,-0.415,0.302,7052.613007487442
2023_2_6_-0.3323_11.5747,36.36392879632,-0.415,0.302,14545.571518528
2023_2_6_-0.3323_11.5747,55.67798712660056,-0.415,0.302,22271.194850640226
2023_2_6_-0.3323_11.5747,68.19490155810485,-0.108,0.299,40916.940934862905
2023_2_6_-0.3323_11.5747,73.23822147513785,-0.108,0.299,43942.93288508271
2023_2_6_-0.3323_11.5747,85.88201147575022,-0.667,0.312,25764.603442725067
2023_2_6_-0.3323_11.5747,82.3891894588769,-0.667,0.312,24716.75683766307
2023_2_6_-0.3323_11.5747,82.06223203600652,-0.667,0.312,24618.669610801957
2023_2_6_-0.3323_11.5747,81.29414679442108,-0.443,0.323,32517.658717768434
2023_2_6_-0.3323_11.5747,77.34988362671645,-0.443,0.323,30939.95345068658
2023_2_6_-0.3323_11.5747,71.39794507169985,-0.443,0.323,28559.17802867994
2023_2_6_-0.3323_11.5747,74.0194144994485,-0.512,0.289,29607.7657997794
2023_2_6_-0.3323_11.5747,87.45519335155419,-0.512,0.289,34982.077340621676
2023_2_6_-0.3323_11.5747,92.24841999688944,-0.615,0.3,27674.52599906683
2023_2_6_-0.3323_11.5747,90.35313245419312,-0.615,0.3,27105.939736257933
2023_2_6_-0.3323_11.5747,91.94335578780311,-0.615,0.3,27583.006736340933
2023_2_6_-0.3323_11.5747,95.08512913493038,-0.214,0.315,47542.56456746519
2023_2_6_-0.3323_11.5747,132.546140158415,-0.214,0.315,66273.0700792075
2023_2_6_-0.3323_11.5747,122.48676128367718,-0.214,0.315,61243.380641838594
2023_2_6_-0.3323_11.5747,83.70002134189681,-0.407,0.284,33480.00853675872
2023_2_6_-0.3323_11.5747,50.20994504276796,-0.407,0.284,20083.978017107183
2023_2_6_-0.3323_11.5747,7.630566324679441,-0.108,0.299,4578.3397948076645
2023_2_6_-0.3323_11.5747,33.73072095688035,-0.108,0.299,20238.43257412821
2023_2_6_-0.3323_11.5747,58.56754629297749,-0.667,0.312,17570.26388789325
2023_2_6_-0.3323_11.5747,82.64884736693128,-0.667,0.312,24794.654210079385
2023_2_6_-0.3323_11.5747,85.67626752732696,-0.667,0.312,25702.880258198085
2023_2_6_-0.3323_11.5747,84.33625101460348,-0.443,0.323,33734.50040584139
2023_2_6_-0.3323_11.5747,82.78868737491356,-0.443,0.323,33115.47494996543
2023_2_6_-0.3323_11.5747,75.81755115836204,-0.443,0.323,30327.020463344816
2023_2_6_-0.3323_11.5747,75.93031762654462,-0.512,0.289,30372.127050617848
2023_2_6_-0.3323_11.5747,91.1059649290021,-0.512,0.289,36442.38597160084
2023_2_6_-0.3323_11.5747,113.16853545742268,-0.615,0.3,33950.5606372268
2023_2_6_-0.3323_11.5747,104.5998720412332,-0.615,0.3,31379.96161236996
2023_2_6_-0.3323_11.5747,106.47489267130986,-0.615,0.3,31942.46780139296
2023_2_6_-0.3323_11.5747,98.61245372121252,-0.214,0.315,49306.22686060626
2023_2_6_-0.3323_11.5747,132.85325332147258,-0.214,0.315,66426.62666073629
2023_2_6_-0.3323_11.5747,122.26410133538602,-0.214,0.315,61132.05066769301
2023_2_6_-0.3323_11.5747,84.02181430278037,-0.407,0.284,33608.72572111215
2023_2_6_-0.3323_11.5747,29.18567690064573,-0.407,0.284,11674.270760258292
2023_2_6_-0.3323_11.5747,1.097225620267427,-0.228,0.358,548.6128101337135
2023_2_6_-0.3323_11.5747,23.544766547964077,-0.228,0.358,11772.38327398204
2023_2_6_-0.3323_11.5747,48.65098895876413,-0.228,0.358,24325.494479382065
2023_2_6_-0.3323_11.5747,68.56956729753136,-0.443,0.323,27427.826919012547
2023_2_6_-0.3323_11.5747,77.95167929178385,-0.554,0.303,31180.67171671354
2023_2_6_-0.3323_11.5747,72.96488122057404,-0.554,0.303,29185.952488229617
2023_2_6_-0.3323_11.5747,86.35963607899777,-0.554,0.303,34543.85443159911
2023_2_6_-0.3323_11.5747,96.4986875699614,-0.446,0.32,38599.47502798456
2023_2_6_-0.3323_11.5747,93.73430252037686,-0.446,0.32,37493.721008150744
2023_2_6_-0.3323_11.5747,93.14803883560587,-0.446,0.32,37259.21553424235
2023_2_6_-0.3323_11.5747,87.31082528678857,-0.686,0.284,26193.24758603657
2023_2_6_-0.3323_11.5747,91.90916563519274,-0.686,0.284,27572.74969055782
2023_2_6_-0.3323_11.5747,88.98537234698756,-0.686,0.284,26695.611704096267
2023_2_6_-0.3323_11.5747,69.57543199891687,-0.534,0.299,27830.172799566746
2023_2_6_-0.3323_11.5747,4.384873316085606,-0.534,0.299,1753.9493264342425
2023_2_6_-0.3323_11.5747,4.851177161408883,-0.554,0.303,1940.4708645635533
2023_2_6_-0.3323_11.5747,23.039844100718884,-0.554,0.303,9215.937640287553
2023_2_6_-0.3323_11.5747,40.37923970072757,-0.554,0.303,16151.695880291027
2023_2_6_-0.3323_11.5747,68.340400277846,-0.446,0.32,27336.1601111384
2023_2_6_-0.3323_11.5747,79.31277689929584,-0.446,0.32,31725.110759718336
2023_2_6_-0.3323_11.5747,76.21606440586226,-0.446,0.32,30486.4257623449
2023_2_6_-0.3323_11.5747,72.57308214202217,-0.686,0.284,21771.924642606653
2023_2_6_-0.3323_11.5747,71.35391903205655,-0.686,0.284,21406.175709616964
2023_2_6_-0.3323_11.5747,70.44949559857729,-0.686,0.284,21134.848679573184
2023_2_6_-0.3323_11.5747,31.62743094210954,-0.534,0.299,12650.972376843816
2023_2_6_-0.3323_11.5747,0.000938029172589,-0.364,0.305,0.4690145862945
2023_2_6_-0.3323_11.5747,9.1893035744799,-0.446,0.32,3675.7214297919604
2023_2_6_-0.3323_11.5747,29.513683441509773,-0.446,0.32,11805.47337660391
2023_2_6_-0.3323_11.5747,48.65683769413174,-0.686,0.284,14597.051308239521
2023_2_6_-0.3323_11.5747,66.58102650792652,-0.686,0.284,19974.307952377956
2023_2_6_-0.3323_11.5747,51.5762090840374,-0.658,0.283,15472.86272521122
2023_2_6_-0.3323_11.5747,0.729960399116966,-0.658,0.283,218.98811973508978
2023_2_6_-0.3323_11.5747,1.271783847337339,-0.658,0.283,381.53515420120175
2023_2_6_-0.3323_11.5747,2.608512260714926,-0.658,0.283,782.5536782144777
2022_10_31_-0.36_11.3693,6.628549991372932,-0.203,0.282,3314.274995686466
2022_10_31_-0.36_11.3693,23.114512683024763,-0.492,0.296,9245.805073209905
2022_10_31_-0.36_11.3693,18.769169426909937,-0.492,0.296,7507.667770763975
2022_10_31_-0.36_11.3693,17.222573251159016,-0.492,0.296,6889.029300463606
2022_10_31_-0.36_11.3693,17.282342733234103,-0.637,0.298,5184.702819970231
2022_10_31_-0.36_11.3693,13.808381468469278,-0.637,0.298,4142.514440540784
2022_10_31_-0.36_11.3693,11.460869343166332,-0.32,0.312,5730.434671583166
2022_10_31_-0.36_11.3693,7.273679061158745,-0.32,0.312,3636.8395305793724
2022_10_31_-0.36_11.3693,3.138836835278939,-0.32,0.312,1569.4184176394695
2022_10_31_-0.36_11.3693,0.221333305688351,-0.582,0.287,88.5333222753404
2022_10_31_-0.36_11.3693,5.821803700543882,-0.386,0.286,2910.901850271941
2022_10_31_-0.36_11.3693,47.92164981444439,-0.386,0.286,23960.824907222195
2022_10_31_-0.36_11.3693,49.55021892859791,-0.627,0.28,14865.065678579373
2022_10_31_-0.36_11.3693,50.836884677372346,-0.627,0.28,15251.065403211704
2022_10_31_-0.36_11.3693,54.68961086594385,-0.627,0.28,16406.883259783153
2022_10_31_-0.36_11.3693,62.48607705902342,-0.403,0.28,24994.430823609368
2022_10_31_-0.36_11.3693,68.6118846040309,-0.403,0.28,27444.75384161236
2022_10_31_-0.36_11.3693,77.62656276910786,-0.564,0.32,31050.625107643144
2022_10_31_-0.36_11.3693,78.98548360767052,-0.564,0.32,31594.19344306821
2022_10_31_-0.36_11.3693,72.50471715675386,-0.564,0.32,29001.886862701544
2022_10_31_-0.36_11.3693,61.954326475812366,-0.508,0.282,24781.730590324947
2022_10_31_-0.36_11.3693,54.3523737485768,-0.508,0.282,21740.94949943072
2022_10_31_-0.36_11.3693,47.68385654064107,-0.508,0.282,19073.542616256425
2022_10_31_-0.36_11.3693,37.83515239611339,-0.605,0.282,11350.545718834019
2022_10_31_-0.36_11.3693,29.870048494421567,-0.605,0.282,8961.01454832647
2022_10_31_-0.36_11.3693,26.356761562791437,-0.264,0.298,13178.38078139572
2022_10_31_-0.36_11.3693,23.940508198157858,-0.264,0.298,11970.25409907893
2022_10_31_-0.36_11.3693,2.295525063222961,-0.264,0.298,1147.7625316114807
2022_10_31_-0.36_11.3693,1.054756741456991,-0.386,0.286,527.3783707284955
2022_10_31_-0.36_11.3693,40.28721391449394,-0.386,0.286,20143.60695724697
2022_10_31_-0.36_11.3693,49.21707009921925,-0.386,0.286,24608.535049609625
2022_10_31_-0.36_11.3693,48.514326779120736,-0.627,0.28,14554.29803373622
2022_10_31_-0.36_11.3693,52.61216912512018,-0.627,0.28,15783.650737536054
2022_10_31_-0.36_11.3693,52.09790175637874,-0.627,0.28,15629.370526913623
2022_10_31_-0.36_11.3693,62.71087919132104,-0.403,0.28,25084.351676528415
2022_10_31_-0.36_11.3693,66.44862888330654,-0.403,0.28,26579.451553322615
2022_10_31_-0.36_11.3693,67.61495130653472,-0.564,0.32,27045.98052261389
2022_10_31_-0.36_11.3693,71.96029706880056,-0.564,0.32,28784.118827520222
2022_10_31_-0.36_11.3693,66.30279001880017,-0.564,0.32,26521.116007520068
2022_10_31_-0.36_11.3693,62.229529890811456,-0.508,0.282,24891.811956324582
2022_10_31_-0.36_11.3693,57.02457008752134,-0.508,0.282,22809.828035008537
2022_10_31_-0.36_11.3693,55.03273056626175,-0.508,0.282,22013.092226504697
2022_10_31_-0.36_11.3693,46.19513517104953,-0.605,0.282,13858.540551314858
2022_10_31_-0.36_11.3693,36.929551303606125,-0.605,0.282,11078.865391081838
2022_10_31_-0.36_11.3693,34.26391787539225,-0.264,0.298,17131.958937696127
2022_10_31_-0.36_11.3693,34.536140821784855,-0.264,0.298,17268.07041089243
2022_10_31_-0.36_11.3693,23.24591803462828,-0.264,0.298,11622.959017314139
2022_10_31_-0.36_11.3693,0.090551199703367,-0.461,0.283,36.220479881346805
2022_10_31_-0.36_11.3693,23.754310144101986,-0.52,0.312,9501.724057640795
2022_10_31_-0.36_11.3693,49.7399405774998,-0.386,0.286,24869.9702887499
2022_10_31_-0.36_11.3693,50.49556370978148,-0.386,0.286,25247.781854890738
2022_10_31_-0.36_11.3693,54.45396488574964,-0.478,0.304,21781.585954299855
2022_10_31_-0.36_11.3693,58.342225073531935,-0.478,0.304,23336.890029412774
2022_10_31_-0.36_11.3693,58.40132113338321,-0.478,0.304,23360.528453353287
2022_10_31_-0.36_11.3693,66.51890139420898,-0.611,0.295,19955.670418262693
2022_10_31_-0.36_11.3693,73.10601225868244,-0.611,0.295,21931.803677604734
2022_10_31_-0.36_11.3693,66.98298932291834,-0.517,0.348,26793.19572916734
2022_10_31_-0.36_11.3693,66.03442488948313,-0.517,0.348,26413.769955793254
2022_10_31_-0.36_11.3693,73.09982334795954,-0.517,0.348,29239.92933918382
2022_10_31_-0.36_11.3693,69.86600363030861,-0.54,0.311,27946.401452123446
2022_10_31_-0.36_11.3693,57.69495476457844,-0.54,0.311,23077.981905831377
2022_10_31_-0.36_11.3693,55.314149798643626,-0.54,0.311,22125.659919457452
2022_10_31_-0.36_11.3693,50.27373077832242,-0.514,0.301,20109.492311328966
2022_10_31_-0.36_11.3693,38.80576628328716,-0.514,0.301,15522.306513314865
2022_10_31_-0.36_11.3693,34.71987957459893,-0.297,0.3,17359.939787299463
2022_10_31_-0.36_11.3693,32.891187066282555,-0.297,0.3,16445.593533141277
2022_10_31_-0.36_11.3693,30.677817587615788,-0.297,0.3,15338.908793807894
2022_10_31_-0.36_11.3693,10.34159722376338,-1.068,0.301,5170.79861188169
2022_10_31_-0.36_11.3693,2.050110353998482,-0.52,0.312,820.0441415993929
2022_10_31_-0.36_11.3693,45.79485801079269,-0.52,0.312,18317.943204317075
2022_10_31_-0.36_11.3693,48.43439038313126,-0.52,0.312,19373.756153252503
2022_10_31_-0.36_11.3693,51.01438045347606,-0.478,0.304,20405.752181390424
2022_10_31_-0.36_11.3693,57.30659996835305,-0.478,0.304,22922.63998734122
2022_10_31_-0.36_11.3693,61.442244977374585,-0.478,0.304,24576.897990949834
